Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.455000,9.190000,0.000000,0.932314,0.932314,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.455000,50.966667,0.000000,0.587052,0.587052,0.330459,1.000000,0.420000,0.971000,0.648074
