Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.980000,7.763333,0.000000,0.944105,0.944105,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.980000,51.580000,0.000000,0.581983,0.581983,0.319564,1.000000,0.400000,0.970000,0.632456
