Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.455000,8.533333,0.000000,0.937741,0.937741,0.000011,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,0.455000,25.963333,0.000000,0.793691,0.793691,0.346203,1.000000,0.600000,0.980000,0.774597
