Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.305000,12.480000,0.000000,0.874848,0.904766,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.305000,24.810000,0.000000,0.797989,0.803168,0.177634,1.000000,0.780000,0.989000,0.883176
