Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.905000,8.110000,0.000000,0.941240,0.941240,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,0.905000,25.736667,0.000000,0.795565,0.795565,0.265388,1.000000,0.600000,0.980000,0.774597
