Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.680000,7.620000,0.000000,0.942149,0.945262,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.680000,62.266667,0.000000,0.493664,0.493664,0.442118,1.000000,0.400000,0.970000,0.632456
