Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.755000,5.123333,0.000000,0.956198,0.965785,0.001040,0.998947,1.000000,0.999000,0.999474
Unlu_CS=T,uptrend,0.950000,30,0.755000,15.146667,0.000000,0.883085,0.883085,0.327021,1.000000,0.600000,0.980000,0.774597
