Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.380000,8.340000,0.000000,0.939339,0.939339,0.000073,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,0.380000,36.140000,0.000000,0.709587,0.709587,0.441784,1.000000,0.400000,0.970000,0.632456
