Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.455000,5.683333,0.000000,0.958099,0.961267,0.008854,0.987368,0.940000,0.985000,0.963393
Unlu_CS=T,uptrend,0.950000,30,0.455000,22.356667,0.000000,0.801267,0.823223,0.514417,1.000000,0.400000,0.970000,0.632456
