Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.830000,5.416667,0.000000,0.963499,0.963499,0.000008,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,30,0.830000,21.183333,0.000000,0.799642,0.832837,0.513171,1.000000,0.400000,0.970000,0.632456
