Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.830000,6.763333,0.000000,0.952369,0.952369,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,0.830000,33.890000,0.000000,0.725702,0.728154,0.519199,1.000000,0.400000,0.970000,0.632456
