Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.905000,6.230000,0.000000,0.956777,0.956777,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.905000,39.863333,0.000000,0.678815,0.678815,0.241941,1.000000,0.600000,0.980000,0.774597
