Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.080000,8.343333,0.000000,0.465152,0.922975,0.065191,0.915789,0.780000,0.909000,0.845172
Unlu_CS=T,uptrend,0.950000,30,0.080000,21.050000,0.000000,0.772342,0.833333,0.175014,1.000000,0.460000,0.973000,0.678233
