Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.155000,7.886667,0.000000,0.689118,0.936446,0.047422,0.952632,0.880000,0.949000,0.915596
Unlu_CS=T,uptrend,0.950000,30,0.155000,16.826667,0.000000,0.857355,0.869036,0.413480,1.000000,0.500000,0.975000,0.707107
