Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.755000,7.983333,0.000000,0.942287,0.942287,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.755000,49.296667,0.000000,0.594766,0.600771,0.329371,1.000000,0.460000,0.973000,0.678233
