Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,1.055000,7.173333,0.000000,0.948981,0.948981,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,1.055000,32.280000,0.000000,0.736501,0.741433,0.445036,1.000000,0.420000,0.971000,0.648074
