Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.080000,9.056667,0.000000,0.534380,0.920441,0.054400,0.896842,0.860000,0.895000,0.878228
Unlu_CS=T,uptrend,0.950000,50,0.080000,30.660000,0.000000,0.752287,0.754848,0.367010,1.000000,0.520000,0.976000,0.721110
