Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.380000,9.983333,0.000000,0.876419,0.925124,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.380000,62.173333,0.000000,0.489008,0.494105,0.304393,1.000000,0.380000,0.969000,0.616441
