Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.605000,5.190000,0.000000,0.962149,0.965344,0.001029,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,30,0.605000,11.903333,0.000000,0.909890,0.909890,0.191895,1.000000,0.720000,0.986000,0.848528
