Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.755000,7.673333,0.000000,0.944848,0.944848,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,0.755000,37.490000,0.000000,0.679614,0.698154,0.374071,1.000000,0.400000,0.970000,0.632456
