Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.005000,18.706667,0.000000,0.089587,0.647548,0.146075,0.741053,0.600000,0.734000,0.666807
Unlu_CS=T,uptrend,0.950000,80,0.005000,37.443333,0.000000,0.181377,0.542672,0.344141,0.870526,0.380000,0.846000,0.575152
