Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.005000,6.623333,0.000000,0.129697,0.806033,0.172231,0.532632,0.580000,0.535000,0.555811
Unlu_CS=T,uptrend,0.950000,50,0.005000,20.550000,0.000000,0.317025,0.728237,0.566188,0.673684,0.440000,0.662000,0.544446
