Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,80,0.530000,8.880000,0.000000,0.934876,0.934876,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,80,0.530000,53.090000,0.000000,0.561763,0.569394,0.400729,1.000000,0.420000,0.971000,0.648074
