Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.980000,5.233333,0.000000,0.965014,0.965014,0.002197,1.000000,0.980000,0.999000,0.989950
Unlu_CS=T,uptrend,0.950000,30,0.980000,17.253333,0.000000,0.859917,0.865620,0.346608,1.000000,0.580000,0.979000,0.761577
