Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,1.130000,6.130000,0.000000,0.957603,0.957603,0.000000,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,1.130000,24.380000,0.000000,0.801350,0.806722,0.342454,1.000000,0.600000,0.980000,0.774597
