Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.530000,8.506667,0.000000,0.937961,0.937961,0.000001,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,0.530000,40.100000,0.000000,0.676860,0.676860,0.519684,1.000000,0.360000,0.968000,0.600000
