Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,1.205000,4.840000,0.000000,0.968264,0.968264,0.000001,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,30,1.205000,17.346667,0.000000,0.841736,0.864545,0.352353,1.000000,0.540000,0.977000,0.734847
