Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,50,0.605000,7.780000,0.000000,0.943967,0.943967,0.000001,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,uptrend,0.950000,50,0.605000,42.096667,0.000000,0.660358,0.660358,0.673221,1.000000,0.200000,0.960000,0.447214
