Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,uptrend,0.950000,30,0.530000,5.416667,0.000000,0.950496,0.963306,0.002534,0.997895,0.960000,0.996000,0.978764
Unlu_CS=T,uptrend,0.950000,30,0.530000,17.633333,0.000000,0.862534,0.862534,0.328695,1.000000,0.560000,0.978000,0.748331
