Time window,0.005,0.08,0.155,0.23,0.305,0.38,0.455,0.53,0.605,0.68,0.755,0.83,0.905,0.98,1.055,1.13,1.205,1.28,1.355,1.43,1.505,1.58,1.655,1.73,1.805
100,0.0,0.0,0.0,0.0,0.8679999709129333,0.0,0.0,0.0,0.0,0.0,0.0,0.06199999898672104,0.06800000369548798,0.0,0.15199999511241913,0.019999999552965164,0.414000004529953,0.15399999916553497,0.4620000123977661,0.3199999928474426,0.5120000243186951,0.6880000233650208,0.9259999990463257,0.492000013589859,0.6100000143051147
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599999964237213,0.09000000357627869,0.0820000022649765,0.47600001096725464,0.12800000607967377,0.43799999356269836,0.4880000054836273,0.46399998664855957,0.4699999988079071,0.22200000286102295,0.8360000252723694
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08399999886751175,0.0,0.014000000432133675,0.8199999928474426,0.09799999743700027,0.08799999952316284,0.5720000267028809,0.30000001192092896,0.30799999833106995,0.2639999985694885,0.671999990940094,0.8019999861717224,0.6399999856948853
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02199999988079071,0.02800000086426735,0.004000000189989805,0.035999998450279236,0.0820000022649765,0.07199999690055847,0.11599999666213989,0.7940000295639038,0.19599999487400055,0.1459999978542328,0.8180000185966492,0.6639999747276306,0.6039999723434448
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000000189989805,0.04800000041723251,0.2160000056028366,0.07800000160932541,0.335999995470047,0.6520000100135803,0.3059999942779541,0.2199999988079071,0.2639999985694885,0.7059999704360962
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800000011920929,0.05999999865889549,0.0560000017285347,0.017999999225139618,0.1420000046491623,0.5120000243186951,0.12600000202655792,0.29600000381469727,0.6499999761581421,0.2879999876022339
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000432133675,0.0,0.0,0.0020000000949949026,0.0,0.0,0.09600000083446503,0.18000000715255737,0.07000000029802322,0.006000000052154064,0.492000013589859,0.1340000033378601,0.20999999344348907,0.44999998807907104,0.026000000536441803,0.5680000185966492
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000949949026,0.0,0.0,0.0,0.006000000052154064,0.004000000189989805,0.0020000000949949026,0.024000000208616257,0.09600000083446503,0.012000000104308128,0.1120000034570694,0.026000000536441803,0.052000001072883606,0.22599999606609344
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000000189989805,0.0,0.0,0.0,0.00800000037997961,0.06400000303983688,0.0020000000949949026,0.0020000000949949026,0.03400000184774399,0.004000000189989805,0.14399999380111694,0.5479999780654907
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560000017285347,0.004000000189989805,0.017999999225139618,0.006000000052154064,0.017999999225139618,0.08799999952316284
