Time window,0.005,0.08,0.155,0.23,0.305,0.38,0.455,0.53,0.605,0.68,0.755,0.83,0.905,0.98,1.055,1.13,1.205,1.28,1.355,1.43,1.505,1.58,1.655,1.73,1.805
100,0.0,0.0,0.0,0.0,0.31335198879241943,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213478565216,0.1414213478565216,0.0,0.3162277638912201,0.20000000298023224,0.4242640733718872,0.20000000298023224,0.4690415561199188,0.5830951929092407,0.6480740308761597,0.7348469495773315,0.847634494304657,0.6782330274581909,0.7211102247238159
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828426957130432,0.1414213478565216,0.3464101552963257,0.5993680953979492,0.4898979365825653,0.6928203105926514,0.6164413690567017,0.4898979365825653,0.8366600275039673,0.6480740308761597,0.9899495244026184
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4242640733718872,0.0,0.0,0.8321816921234131,0.37416574358940125,0.2828426957130432,0.8102630972862244,0.6000000238418579,0.6633249521255493,0.6782330274581909,0.8119761347770691,0.9371288418769836,0.7071067690849304
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213478565216,0.0,0.2828426957130432,0.4000000059604645,0.4000000059604645,0.3162277638912201,0.8866020441055298,0.3464101552963257,0.6782330274581909,0.8330034613609314,0.87177973985672,0.844050407409668
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213478565216,0.0,0.0,0.0,0.24494896829128265,0.509633481502533,0.3464101552963257,0.6000000238418579,0.7348469495773315,0.4690415561199188,0.6480740308761597,0.5099019408226013,0.5099019408226013
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213478565216,0.5827882289886475,0.20000000298023224,0.0,0.20000000298023224,0.5830951929092407,0.7479375004768372,0.4000000059604645,0.5099019408226013,0.7745966911315918,0.7483314871788025
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19873282313346863,0.0,0.0,0.0,0.0,0.1414213478565216,0.3162277638912201,0.547722578048706,0.3162277638912201,0.0,0.6443111300468445,0.24494896829128265,0.3162277638912201,0.6324555277824402,0.0,0.7874007821083069
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213478565216,0.0,0.0,0.1414213478565216,0.1414213478565216,0.1414213478565216,0.5291502475738525,0.37416574358940125,0.2828426957130432,0.14134690165519714
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213478565216,0.0,0.0,0.0,0.0,0.1414213478565216,0.20000000298023224,0.0,0.2828426957130432,0.20000000298023224,0.20000000298023224,0.5291502475738525
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213478565216,0.20000000298023224
