,time_window,abnormality_value,monitoring_method,valid_loss,itest_loss,btest_loss,valid_specificity,itest_specificity,btest_specificity,valid_sensitivity,itest_sensitivity,btest_sensitivity,valid_accuracy,itest_accuracy,btest_accuracy,valid_gmean,itest_gmean,btest_gmean,train_time
299,30,1.28,both_1.2992632226094094_method,0.014171337708830833,0.024316508322954178,0.021184520795941353,0.9884210228919983,0.9852631688117981,0.9900000095367432,0.9599999785423279,0.8999999761581421,0.9259999990463257,0.9869999885559082,0.9810000061988831,0.9580000042915344,0.9741068482398987,0.9416670203208923,0.957465410232544,152.5610809326172
300,30,1.28,both_2.3873125906001467_method,0.014171337708830833,0.024316508322954178,0.021184520795941353,0.9884210228919983,0.9852631688117981,0.9900000095367432,0.9599999785423279,0.8999999761581421,0.9259999990463257,0.9869999885559082,0.9810000061988831,0.9580000042915344,0.9741068482398987,0.9416670203208923,0.957465410232544,152.5610809326172
301,30,1.28,both_4.386533310618707_method,0.014171337708830833,0.024316508322954178,0.021184520795941353,0.9884210228919983,0.9852631688117981,0.9900000095367432,0.9599999785423279,0.8999999761581421,0.9259999990463257,0.9869999885559082,0.9810000061988831,0.9580000042915344,0.9741068482398987,0.9416670203208923,0.957465410232544,152.5610809326172
302,30,1.28,both_8.0599727747971_method,0.014171337708830833,0.024316508322954178,0.021184520795941353,0.9884210228919983,0.9852631688117981,0.9900000095367432,0.9599999785423279,0.8999999761581421,0.9259999990463257,0.9869999885559082,0.9810000061988831,0.9580000042915344,0.9741068482398987,0.9416670203208923,0.957465410232544,152.5610809326172
303,30,1.28,both_14.809681479725866_method,0.014171337708830833,0.024316508322954178,0.021184520795941353,0.9884210228919983,0.9852631688117981,0.9900000095367432,0.9599999785423279,0.8999999761581421,0.9259999990463257,0.9869999885559082,0.9810000061988831,0.9580000042915344,0.9741068482398987,0.9416670203208923,0.957465410232544,152.5610809326172
304,30,1.28,both_27.211837019692243_method,0.014171337708830833,0.024316508322954178,0.021184520795941353,0.9884210228919983,0.9852631688117981,0.9900000095367432,0.9599999785423279,0.8999999761581421,0.9259999990463257,0.9869999885559082,0.9810000061988831,0.9580000042915344,0.9741068482398987,0.9416670203208923,0.957465410232544,152.5610809326172
305,30,1.28,both_49.99999999999999_method,0.015110483393073082,0.0328054241836071,0.025981774553656578,0.9926315546035767,0.9873684048652649,0.9919999837875366,0.9599999785423279,0.8799999952316284,0.9139999747276306,0.9909999966621399,0.9819999933242798,0.953000009059906,0.9761794209480286,0.9321395754814148,0.9522016048431396,147.9372525215149
306,30,1.355,loss_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
307,30,1.355,gmean_method,0.016175052151083946,0.017831407487392426,0.01400404330343008,0.9905263185501099,0.9915789365768433,0.9800000190734863,1.0,0.9599999785423279,0.9639999866485596,0.9909999966621399,0.9900000095367432,0.972000002861023,0.9952518939971924,0.9756616950035095,0.9719671010971069,153.76370406150818
308,30,1.355,both_0.01_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
309,30,1.355,both_0.018374356705068005_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
310,30,1.355,both_0.03376169843250776_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
311,30,1.355,both_0.06203494899678329_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
312,30,1.355,both_0.11398522810475967_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
313,30,1.355,both_0.2094405240305397_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
314,30,1.355,both_0.38483348970335035_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
315,30,1.355,both_0.7071067811865475_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
316,30,1.355,both_1.2992632226094094_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
317,30,1.355,both_2.3873125906001467_method,0.008900330401957035,0.015048733912408352,0.01237992662936449,0.9905263185501099,0.9957894682884216,0.984000027179718,0.9599999785423279,0.9399999976158142,0.9539999961853027,0.9890000224113464,0.9929999709129333,0.968999981880188,0.9751437306404114,0.9674926400184631,0.9688838720321655,156.14760446548462
