Pattern-Name,time_window,abnormality_value,monitoring_method,valid_loss,itest_loss,btest_loss,valid_specificity,itest_specificity,btest_specificity,valid_sensitivity,itest_sensitivity,btest_sensitivity,valid_accuracy,itest_accuracy,btest_accuracy,valid_gmean,itest_gmean,btest_gmean,train_time
cyclic,70,0.455,both_1.2992632226094094_method,0.1714700609445572,0.1854533553123474,0.1769545525312423,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.4799999892711639,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
cyclic,70,0.455,both_2.3873125906001467_method,0.1714700609445572,0.1854533553123474,0.1769545525312423,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.4799999892711639,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
cyclic,70,0.455,both_4.386533310618707_method,0.1714700609445572,0.1854533553123474,0.1769545525312423,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.4799999892711639,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
cyclic,70,0.455,both_8.0599727747971_method,0.1714700609445572,0.1854533553123474,0.1769545525312423,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.4799999892711639,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
cyclic,70,0.455,both_14.809681479725866_method,0.1714700609445572,0.1854533553123474,0.1769545525312423,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.4799999892711639,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
cyclic,70,0.455,both_27.211837019692243_method,0.1714700609445572,0.1854533553123474,0.1769545525312423,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.4799999892711639,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
cyclic,70,0.455,both_49.99999999999999_method,0.1714700609445572,0.1854533553123474,0.1769545525312423,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.4799999892711639,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
cyclic,70,0.005,loss_method,0.2051979750394821,0.2107004821300506,0.2085981369018554,0.4168421030044555,0.4189473688602447,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.4250000119209289,0.5199999809265137,0.5628498792648315,0.4756380915641784,0.5124997496604919,307.4214541912079
cyclic,70,0.005,gmean_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_0.01_method,0.2051979750394821,0.2107004821300506,0.2085981369018554,0.4168421030044555,0.4189473688602447,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.4250000119209289,0.5199999809265137,0.5628498792648315,0.4756380915641784,0.5124997496604919,307.4214541912079
cyclic,70,0.005,both_0.018374356705068005_method,0.2051979750394821,0.2107004821300506,0.2085981369018554,0.4168421030044555,0.4189473688602447,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.4250000119209289,0.5199999809265137,0.5628498792648315,0.4756380915641784,0.5124997496604919,307.4214541912079
cyclic,70,0.005,both_0.03376169843250776_method,0.2051979750394821,0.2107004821300506,0.2085981369018554,0.4168421030044555,0.4189473688602447,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.4250000119209289,0.5199999809265137,0.5628498792648315,0.4756380915641784,0.5124997496604919,307.4214541912079
cyclic,70,0.005,both_0.06203494899678329_method,0.2051979750394821,0.2107004821300506,0.2085981369018554,0.4168421030044555,0.4189473688602447,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.4250000119209289,0.5199999809265137,0.5628498792648315,0.4756380915641784,0.5124997496604919,307.4214541912079
cyclic,70,0.005,both_0.11398522810475967_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_0.2094405240305397_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_0.38483348970335035_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_0.7071067811865475_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_1.2992632226094094_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_2.3873125906001467_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_4.386533310618707_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_8.0599727747971_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_14.809681479725866_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_27.211837019692243_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.005,both_49.99999999999999_method,0.2061200439929962,0.2077149301767349,0.2079053968191146,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.4239999949932098,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
cyclic,70,0.08,loss_method,0.2114397138357162,0.2084520757198333,0.2080605030059814,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.4639999866485595,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.6701390743256
cyclic,70,0.08,gmean_method,0.2293847501277923,0.2859852015972137,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.3680000007152557,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280488
cyclic,70,0.08,both_0.01_method,0.2114397138357162,0.2084520757198333,0.2080605030059814,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.4639999866485595,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.6701390743256
cyclic,70,0.08,both_0.018374356705068005_method,0.2114397138357162,0.2084520757198333,0.2080605030059814,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.4639999866485595,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.6701390743256
cyclic,70,0.08,both_0.03376169843250776_method,0.2114397138357162,0.2084520757198333,0.2080605030059814,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.4639999866485595,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.6701390743256
cyclic,70,0.08,both_0.06203494899678329_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_0.11398522810475967_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_0.2094405240305397_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_0.38483348970335035_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_0.7071067811865475_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_1.2992632226094094_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_2.3873125906001467_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_4.386533310618707_method,0.2125520557165146,0.2100900262594223,0.2083973586559295,0.4294736981391907,0.4442105293273926,0.4539999961853027,0.6000000238418579,0.6399999856948853,0.593999981880188,0.4379999935626983,0.4539999961853027,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
cyclic,70,0.08,both_8.0599727747971_method,0.2293847501277923,0.2859852015972137,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.3680000007152557,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280488
cyclic,70,0.08,both_14.809681479725866_method,0.2293847501277923,0.2859852015972137,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.3680000007152557,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280488
cyclic,70,0.08,both_27.211837019692243_method,0.2293847501277923,0.2859852015972137,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.3680000007152557,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280488
cyclic,70,0.08,both_49.99999999999999_method,0.2293847501277923,0.2859852015972137,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.3680000007152557,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280488
cyclic,70,0.155,loss_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,gmean_method,0.2070350050926208,0.2054541707038879,0.2083260267972946,0.593684196472168,0.5778947472572327,0.593999981880188,0.5199999809265137,0.5,0.414000004529953,0.5899999737739563,0.5740000009536743,0.5040000081062317,0.5556219220161438,0.5375382304191589,0.4958991706371307,293.4846560955048
cyclic,70,0.155,both_0.01_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,both_0.018374356705068005_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,both_0.03376169843250776_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,both_0.06203494899678329_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,both_0.11398522810475967_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,both_0.2094405240305397_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,both_0.38483348970335035_method,0.2020858079195022,0.2214588522911071,0.2207625657320022,0.785263180732727,0.769473671913147,0.7979999780654907,0.3600000143051147,0.1800000071525573,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.3721629679203033,0.4502132833003998,478.23006558418274
cyclic,70,0.155,both_0.7071067811865475_method,0.2061803489923477,0.2051600366830825,0.2077305614948272,0.4810526371002197,0.4536842107772827,0.4600000083446502,0.6399999856948853,0.6600000262260437,0.5600000023841858,0.488999992609024,0.4639999866485595,0.5099999904632568,0.5548636317253113,0.5472034215927124,0.5075430870056152,308.8890674114228
cyclic,70,0.155,both_1.2992632226094094_method,0.2061803489923477,0.2051600366830825,0.2077305614948272,0.4810526371002197,0.4536842107772827,0.4600000083446502,0.6399999856948853,0.6600000262260437,0.5600000023841858,0.488999992609024,0.4639999866485595,0.5099999904632568,0.5548636317253113,0.5472034215927124,0.5075430870056152,308.8890674114228
cyclic,70,0.155,both_2.3873125906001467_method,0.2061803489923477,0.2051600366830825,0.2077305614948272,0.4810526371002197,0.4536842107772827,0.4600000083446502,0.6399999856948853,0.6600000262260437,0.5600000023841858,0.488999992609024,0.4639999866485595,0.5099999904632568,0.5548636317253113,0.5472034215927124,0.5075430870056152,308.8890674114228
cyclic,70,0.155,both_4.386533310618707_method,0.2070350050926208,0.2054541707038879,0.2083260267972946,0.593684196472168,0.5778947472572327,0.593999981880188,0.5199999809265137,0.5,0.414000004529953,0.5899999737739563,0.5740000009536743,0.5040000081062317,0.5556219220161438,0.5375382304191589,0.4958991706371307,293.4846560955048
cyclic,70,0.155,both_8.0599727747971_method,0.2070350050926208,0.2054541707038879,0.2083260267972946,0.593684196472168,0.5778947472572327,0.593999981880188,0.5199999809265137,0.5,0.414000004529953,0.5899999737739563,0.5740000009536743,0.5040000081062317,0.5556219220161438,0.5375382304191589,0.4958991706371307,293.4846560955048
cyclic,70,0.155,both_14.809681479725866_method,0.2070350050926208,0.2054541707038879,0.2083260267972946,0.593684196472168,0.5778947472572327,0.593999981880188,0.5199999809265137,0.5,0.414000004529953,0.5899999737739563,0.5740000009536743,0.5040000081062317,0.5556219220161438,0.5375382304191589,0.4958991706371307,293.4846560955048
cyclic,70,0.155,both_27.211837019692243_method,0.2070350050926208,0.2054541707038879,0.2083260267972946,0.593684196472168,0.5778947472572327,0.593999981880188,0.5199999809265137,0.5,0.414000004529953,0.5899999737739563,0.5740000009536743,0.5040000081062317,0.5556219220161438,0.5375382304191589,0.4958991706371307,293.4846560955048
cyclic,70,0.155,both_49.99999999999999_method,0.2070350050926208,0.2054541707038879,0.2083260267972946,0.593684196472168,0.5778947472572327,0.593999981880188,0.5199999809265137,0.5,0.414000004529953,0.5899999737739563,0.5740000009536743,0.5040000081062317,0.5556219220161438,0.5375382304191589,0.4958991706371307,293.4846560955048
cyclic,70,0.23,loss_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,gmean_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.01_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.018374356705068005_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.03376169843250776_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.06203494899678329_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.11398522810475967_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.2094405240305397_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.38483348970335035_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_0.7071067811865475_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_1.2992632226094094_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_2.3873125906001467_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_4.386533310618707_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_8.0599727747971_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
cyclic,70,0.23,both_14.809681479725866_method,0.2053458094596862,0.2073064744472503,0.2073256224393844,0.4905263185501098,0.4768421053886413,0.4600000083446502,0.6399999856948853,0.6399999856948853,0.5600000023841858,0.4979999959468841,0.4850000143051147,0.5099999904632568,0.5603006482124329,0.5524300336837769,0.5075430870056152,393.4651882648468
