epoch,accuracy,geometric_mean,loss,sensitivity,specificity,val_accuracy,val_geometric_mean,val_loss,val_sensitivity,val_specificity
30,0.7269999980926514,0.8085073828697205,0.1733115166425705,0.8999999761581421,0.7263157963752747,0.8360000252723694,0.6405261158943176,0.17452222108840942,0.47999998927116394,0.854736864566803
31,0.7586666941642761,0.5693948864936829,0.16636964678764343,0.4000000059604645,0.8105263113975525,0.7960000038146973,0.7065855860710144,0.1616274118423462,0.6200000047683716,0.8052631616592407
32,0.7210000157356262,0.6004384160041809,0.17491504549980164,0.5,0.7210526466369629,0.7680000066757202,0.7145849466323853,0.16142773628234863,0.6600000262260437,0.7736842036247253
33,0.7326666712760925,0.6836435198783875,0.1669207513332367,0.6000000238418579,0.7789473533630371,0.7630000114440918,0.7017571926116943,0.16380539536476135,0.6399999856948853,0.769473671913147
34,0.7153333425521851,0.6577473878860474,0.16999788582324982,0.6000000238418579,0.7210526466369629,0.7459999918937683,0.683104395866394,0.16367366909980774,0.6200000047683716,0.7526316046714783
35,0.718999981880188,0.6893933415412903,0.16996605694293976,0.699999988079071,0.678947389125824,0.7730000019073486,0.7065408229827881,0.16701002418994904,0.6399999856948853,0.7799999713897705
36,0.715666651725769,0.6480740904808044,0.16903316974639893,0.6000000238418579,0.699999988079071,0.7080000042915344,0.6847973465919495,0.1685209572315216,0.6600000262260437,0.7105262875556946
37,0.7293333411216736,0.5656854510307312,0.1671670377254486,0.4000000059604645,0.800000011920929,0.7879999876022339,0.6576993465423584,0.1749020665884018,0.5400000214576721,0.8010526299476624
38,0.7403333187103271,0.4650976359844208,0.17331695556640625,0.30000001192092896,0.7210526466369629,0.7390000224113464,0.7003458142280579,0.16596247255802155,0.6600000262260437,0.7431579232215881
39,0.7296666502952576,0.5916079878807068,0.16532687842845917,0.5,0.699999988079071,0.7490000128746033,0.6845359206199646,0.16493014991283417,0.6200000047683716,0.7557894587516785
40,0.7149999737739563,0.699999988079071,0.17148518562316895,0.699999988079071,0.699999988079071,0.7099999785423279,0.6758386492729187,0.16949619352817535,0.6399999856948853,0.7136842012405396
41,0.7296666502952576,0.7181848287582397,0.16289567947387695,0.699999988079071,0.7368420958518982,0.7440000176429749,0.682148277759552,0.16743028163909912,0.6200000047683716,0.7505263090133667
42,0.7260000109672546,0.544832170009613,0.17094659805297852,0.4000000059604645,0.74210524559021,0.722000002861023,0.6918625235557556,0.16486269235610962,0.6600000262260437,0.7252631783485413
43,0.722000002861023,0.769483745098114,0.16650128364562988,0.8999999761581421,0.6578947305679321,0.718999981880188,0.7002255320549011,0.16386371850967407,0.6800000071525574,0.7210526466369629
44,0.7196666598320007,0.6836435198783875,0.16187255084514618,0.6000000238418579,0.7789473533630371,0.7509999871253967,0.6959733366966248,0.16572298109531403,0.6399999856948853,0.7568420767784119
45,0.7110000252723694,0.7283723950386047,0.1670100837945938,0.699999988079071,0.75789475440979,0.7409999966621399,0.6807116866111755,0.16310417652130127,0.6200000047683716,0.7473683953285217
46,0.7243333458900452,0.6505059003829956,0.1665433794260025,0.6000000238418579,0.7052631378173828,0.7699999809265137,0.705109179019928,0.16856427490711212,0.6399999856948853,0.7768421173095703
47,0.7236666679382324,0.7539370656013489,0.17484484612941742,0.800000011920929,0.7105262875556946,0.7799999713897705,0.6991574168205261,0.16942402720451355,0.6200000047683716,0.7884210348129272
48,0.7289999723434448,0.7595012187957764,0.16464276611804962,0.800000011920929,0.7210526466369629,0.7350000143051147,0.6229640245437622,0.1961364895105362,0.5199999809265137,0.7463157773017883
49,0.7446666955947876,0.544832170009613,0.16239041090011597,0.4000000059604645,0.74210524559021,0.7120000123977661,0.6966385245323181,0.16900327801704407,0.6800000071525574,0.7136842012405396
50,0.7269999980926514,0.6719962358474731,0.16530989110469818,0.6000000238418579,0.7526316046714783,0.7400000095367432,0.6696425080299377,0.17202188074588776,0.6000000238418579,0.7473683953285217
51,0.7303333282470703,0.7877349257469177,0.16799640655517578,0.8999999761581421,0.6894736886024475,0.7710000276565552,0.7055867314338684,0.17126552760601044,0.6399999856948853,0.7778947353363037
52,0.7043333053588867,0.7312570214271545,0.17109675705432892,0.800000011920929,0.6684210300445557,0.7639999985694885,0.7022370100021362,0.16471116244792938,0.6399999856948853,0.7705262899398804
53,0.7213333249092102,0.7232965230941772,0.16765031218528748,0.699999988079071,0.7473683953285217,0.7459999918937683,0.7038092017173767,0.1620701551437378,0.6600000262260437,0.7505263090133667
54,0.7283333539962769,0.6973634362220764,0.16250836849212646,0.699999988079071,0.6947368383407593,0.7799999713897705,0.7098702788352966,0.1634489893913269,0.6399999856948853,0.7873684167861938
55,0.7453333139419556,0.6240782737731934,0.1655958741903305,0.5,0.7789473533630371,0.746999979019165,0.7043025493621826,0.16350606083869934,0.6600000262260437,0.7515789270401001
56,0.7229999899864197,0.5581926107406616,0.1649947166442871,0.4000000059604645,0.7789473533630371,0.7509999871253967,0.7062726616859436,0.166514053940773,0.6600000262260437,0.7557894587516785
57,0.721666693687439,0.7078506946563721,0.16586995124816895,0.699999988079071,0.7157894968986511,0.7590000033378601,0.7101964354515076,0.16199615597724915,0.6600000262260437,0.7642105221748352
58,0.7263333201408386,0.7622681260108948,0.17196756601333618,0.800000011920929,0.7263157963752747,0.7450000047683716,0.7033154964447021,0.16297651827335358,0.6600000262260437,0.7494736909866333
59,0.7093333601951599,0.6198471784591675,0.16922104358673096,0.5,0.7684210538864136,0.7570000290870667,0.6988712549209595,0.16553473472595215,0.6399999856948853,0.7631579041481018
60,0.7210000157356262,0.6905375719070435,0.16284413635730743,0.6000000238418579,0.7947368621826172,0.7279999852180481,0.6847512125968933,0.16504274308681488,0.6399999856948853,0.7326315641403198
61,0.7540000081062317,0.6577473878860474,0.15024209022521973,0.6000000238418579,0.7210526466369629,0.7360000014305115,0.7186976075172424,0.16351166367530823,0.699999988079071,0.7378947138786316
62,0.7273333072662354,0.6332871317863464,0.16439449787139893,0.6000000238418579,0.6684210300445557,0.7440000176429749,0.7227870225906372,0.16031764447689056,0.699999988079071,0.7463157773017883
63,0.7193333506584167,0.6905375719070435,0.1622694879770279,0.6000000238418579,0.7947368621826172,0.7639999985694885,0.722859799861908,0.16484418511390686,0.6800000071525574,0.7684210538864136
64,0.7363333106040955,0.5916079878807068,0.16204814612865448,0.5,0.699999988079071,0.7580000162124634,0.7198830246925354,0.16322848200798035,0.6800000071525574,0.7621052861213684
65,0.7223333120346069,0.6928203105926514,0.16472163796424866,0.6000000238418579,0.800000011920929,0.765999972820282,0.7031956911087036,0.16562800109386444,0.6399999856948853,0.7726315855979919
66,0.7243333458900452,0.7786628007888794,0.16554950177669525,0.800000011920929,0.75789475440979,0.7440000176429749,0.7028214335441589,0.16435293853282928,0.6600000262260437,0.7484210729598999
67,0.7213333249092102,0.7650249600410461,0.16629786789417267,0.800000011920929,0.7315789461135864,0.765999972820282,0.7136120200157166,0.16582688689231873,0.6600000262260437,0.7715789675712585
68,0.7310000061988831,0.7258388996124268,0.16306555271148682,0.699999988079071,0.7526316046714783,0.765999972820282,0.7031956911087036,0.16469119489192963,0.6399999856948853,0.7726315855979919
69,0.7553333044052124,0.7359204888343811,0.15909183025360107,0.699999988079071,0.7736842036247253,0.7699999809265137,0.6613543033599854,0.1722664088010788,0.5600000023841858,0.7810526490211487
70,0.7516666650772095,0.6155869960784912,0.1608084887266159,0.5,0.75789475440979,0.765999972820282,0.6925923824310303,0.16793440282344818,0.6200000047683716,0.7736842036247253
71,0.7196666598320007,0.699999988079071,0.1713385283946991,0.699999988079071,0.699999988079071,0.7419999837875366,0.6916037797927856,0.166395902633667,0.6399999856948853,0.7473683953285217
72,0.7416666746139526,0.7511394619941711,0.1560993492603302,0.800000011920929,0.7052631378173828,0.7379999756813049,0.6998496055603027,0.16370363533496857,0.6600000262260437,0.74210524559021
73,0.7509999871253967,0.7813618183135986,0.15754973888397217,0.800000011920929,0.7631579041481018,0.7670000195503235,0.6930633783340454,0.16305574774742126,0.6200000047683716,0.7747368216514587
74,0.7553333044052124,0.5525062680244446,0.1624184548854828,0.4000000059604645,0.7631579041481018,0.8029999732971191,0.6874207854270935,0.16679872572422028,0.5799999833106995,0.8147368431091309
75,0.7426666617393494,0.73341304063797,0.17018093168735504,0.699999988079071,0.7684210538864136,0.7480000257492065,0.6945198774337769,0.1634201854467392,0.6399999856948853,0.7536842226982117
76,0.7139999866485596,0.602625846862793,0.1698925495147705,0.5,0.7263157963752747,0.7300000190734863,0.6958675384521484,0.16211551427841187,0.6600000262260437,0.7336841821670532
77,0.7276666760444641,0.7207452058792114,0.1609233170747757,0.699999988079071,0.74210524559021,0.7580000162124634,0.6671384572982788,0.16354772448539734,0.5799999833106995,0.7673684358596802
78,0.7596666812896729,0.730897068977356,0.1607789844274521,0.699999988079071,0.7631579041481018,0.75,0.6850124597549438,0.1610872745513916,0.6200000047683716,0.7568420767784119
79,0.7606666684150696,0.7677718997001648,0.1580042690038681,0.800000011920929,0.7368420958518982,0.7450000047683716,0.6930633783340454,0.16418404877185822,0.6399999856948853,0.7505263090133667
80,0.7586666941642761,0.7786628007888794,0.16333657503128052,0.800000011920929,0.75789475440979,0.734000027179718,0.6978614330291748,0.16279344260692596,0.6600000262260437,0.7378947138786316
81,0.7429999709129333,0.5600751638412476,0.16389544308185577,0.4000000059604645,0.7842105031013489,0.7490000128746033,0.6950047016143799,0.1620655655860901,0.6399999856948853,0.7547368407249451
82,0.7670000195503235,0.6155869960784912,0.15816670656204224,0.5,0.75789475440979,0.7440000176429749,0.6925771832466125,0.1636667400598526,0.6399999856948853,0.7494736909866333
83,0.7356666922569275,0.6790086030960083,0.1655379682779312,0.6000000238418579,0.7684210538864136,0.7459999918937683,0.6935492157936096,0.16106578707695007,0.6399999856948853,0.7515789270401001
84,0.746999979019165,0.6069769859313965,0.16750043630599976,0.5,0.7368420958518982,0.6949999928474426,0.6878494620323181,0.16370384395122528,0.6800000071525574,0.6957894563674927
85,0.7360000014305115,0.5938279032707214,0.15445104241371155,0.5,0.7052631378173828,0.777999997138977,0.7089205980300903,0.16197900474071503,0.6399999856948853,0.785263180732727
86,0.7483333349227905,0.5211324095726013,0.1605512797832489,0.4000000059604645,0.678947389125824,0.7400000095367432,0.7008416056632996,0.16156503558158875,0.6600000262260437,0.7442105412483215
87,0.7179999947547913,0.7078506946563721,0.1695430725812912,0.699999988079071,0.7157894968986511,0.7429999709129333,0.7023269534111023,0.16556896269321442,0.6600000262260437,0.7473683953285217
88,0.7260000109672546,0.7840515375137329,0.1656370759010315,0.800000011920929,0.7684210538864136,0.7720000147819519,0.6845667362213135,0.1634768396615982,0.6000000238418579,0.7810526490211487
89,0.7516666650772095,0.6950955986976624,0.16020119190216064,0.6000000238418579,0.8052631616592407,0.722000002861023,0.6918625235557556,0.16183286905288696,0.6600000262260437,0.7252631783485413
90,0.734333336353302,0.8055726885795593,0.16384771466255188,0.8999999761581421,0.7210526466369629,0.7490000128746033,0.705288290977478,0.16000796854496002,0.6600000262260437,0.7536842226982117
91,0.7276666760444641,0.4735087454319,0.16195032000541687,0.30000001192092896,0.7473683953285217,0.746999979019165,0.6835818886756897,0.1610918641090393,0.6200000047683716,0.7536842226982117
92,0.7356666922569275,0.7483314871788025,0.16720744967460632,0.699999988079071,0.800000011920929,0.7829999923706055,0.7005561590194702,0.16280236840248108,0.6200000047683716,0.7915789484977722
93,0.7473333477973938,0.6973634362220764,0.1588066965341568,0.699999988079071,0.6947368383407593,0.7229999899864197,0.6822871565818787,0.15962962806224823,0.6399999856948853,0.7273684144020081
94,0.75,0.8143450617790222,0.15855826437473297,0.8999999761581421,0.7368420958518982,0.722000002861023,0.6918625235557556,0.1598762720823288,0.6600000262260437,0.7252631783485413
95,0.7513333559036255,0.6155869960784912,0.15878938138484955,0.5,0.75789475440979,0.7699999809265137,0.694474458694458,0.15786269307136536,0.6200000047683716,0.7778947353363037
96,0.7506666779518127,0.7052435278892517,0.15814004838466644,0.699999988079071,0.7105262875556946,0.7639999985694885,0.6916494369506836,0.16068029403686523,0.6200000047683716,0.7715789675712585
97,0.7393333315849304,0.7570719122886658,0.16129770874977112,0.8999999761581421,0.6368421316146851,0.7599999904632568,0.7003157138824463,0.15853258967399597,0.6399999856948853,0.7663158178329468
98,0.7350000143051147,0.6790086030960083,0.16766279935836792,0.6000000238418579,0.7684210538864136,0.7599999904632568,0.7003157138824463,0.1568925529718399,0.6399999856948853,0.7663158178329468
99,0.7386666536331177,0.7677718997001648,0.1625829041004181,0.800000011920929,0.7368420958518982,0.7599999904632568,0.7003157138824463,0.15714029967784882,0.6399999856948853,0.7663158178329468
100,0.7170000076293945,0.5826436877250671,0.1687951385974884,0.5,0.678947389125824,0.7599999904632568,0.7003157138824463,0.15794126689434052,0.6399999856948853,0.7663158178329468
101,0.715666651725769,0.6407232880592346,0.16314759850502014,0.6000000238418579,0.6842105388641357,0.7630000114440918,0.7017571926116943,0.16292321681976318,0.6399999856948853,0.769473671913147
102,0.7396666407585144,0.7232965230941772,0.16854119300842285,0.699999988079071,0.7473683953285217,0.7799999713897705,0.7203946709632874,0.16049696505069733,0.6600000262260437,0.7863157987594604
103,0.7543333172798157,0.6836435198783875,0.1557817906141281,0.6000000238418579,0.7789473533630371,0.7599999904632568,0.6790086030960083,0.16403751075267792,0.6000000238418579,0.7684210538864136
104,0.7506666779518127,0.831612229347229,0.1539158970117569,0.8999999761581421,0.7684210538864136,0.781000018119812,0.7208766341209412,0.16175387799739838,0.6600000262260437,0.7873684167861938
105,0.7446666955947876,0.7258388996124268,0.16107642650604248,0.699999988079071,0.7526316046714783,0.7599999904632568,0.7208766341209412,0.16555087268352509,0.6800000071525574,0.7642105221748352
106,0.7473333477973938,0.7052435278892517,0.16069164872169495,0.699999988079071,0.7105262875556946,0.7149999737739563,0.6981781125068665,0.16495253145694733,0.6800000071525574,0.7168421149253845
107,0.7260000109672546,0.7207452058792114,0.16475868225097656,0.699999988079071,0.74210524559021,0.7269999980926514,0.7043026089668274,0.16102653741836548,0.6800000071525574,0.7294737100601196
108,0.715666651725769,0.6625310182571411,0.16524019837379456,0.6000000238418579,0.7315789461135864,0.7710000276565552,0.7263173460960388,0.1584709733724594,0.6800000071525574,0.7757894992828369
109,0.734666645526886,0.6577473878860474,0.16388119757175446,0.6000000238418579,0.7210526466369629,0.765999972820282,0.7136120200157166,0.16089025139808655,0.6600000262260437,0.7715789675712585
110,0.7523333430290222,0.5525062680244446,0.1578211933374405,0.4000000059604645,0.7631579041481018,0.7120000123977661,0.6966385245323181,0.1589725911617279,0.6800000071525574,0.7136842012405396
111,0.7363333106040955,0.7556802034378052,0.1589593142271042,0.699999988079071,0.8157894611358643,0.7739999890327454,0.6963514089584351,0.16083750128746033,0.6200000047683716,0.7821052670478821
112,0.75,0.6743417978286743,0.16238127648830414,0.6000000238418579,0.75789475440979,0.7400000095367432,0.6906290054321289,0.16174286603927612,0.6399999856948853,0.7452631592750549
113,0.7413333058357239,0.702626645565033,0.15680965781211853,0.699999988079071,0.7052631378173828,0.7639999985694885,0.7022370100021362,0.1612955927848816,0.6399999856948853,0.7705262899398804
114,0.7683333158493042,0.7225685119628906,0.1532806009054184,0.800000011920929,0.6526315808296204,0.7459999918937683,0.7038092017173767,0.1658109426498413,0.6600000262260437,0.7505263090133667
115,0.7446666955947876,0.7786628007888794,0.15756450593471527,0.800000011920929,0.75789475440979,0.7459999918937683,0.6935492157936096,0.1598605364561081,0.6399999856948853,0.7515789270401001
116,0.7316666841506958,0.7677718997001648,0.15591613948345184,0.800000011920929,0.7368420958518982,0.7490000128746033,0.6950047016143799,0.16183270514011383,0.6399999856948853,0.7547368407249451
117,0.765999972820282,0.6743417978286743,0.15017591416835785,0.6000000238418579,0.75789475440979,0.7720000147819519,0.7060639262199402,0.15900449454784393,0.6399999856948853,0.7789473533630371
118,0.7633333206176758,0.676679253578186,0.15593405067920685,0.6000000238418579,0.7631579041481018,0.7710000276565552,0.7055867314338684,0.16085997223854065,0.6399999856948853,0.7778947353363037
119,0.762666642665863,0.7041231989860535,0.1565517783164978,0.6000000238418579,0.8263157606124878,0.7919999957084656,0.6825185418128967,0.16259121894836426,0.5799999833106995,0.8031578660011292
120,0.7649999856948853,0.7705090641975403,0.16004331409931183,0.800000011920929,0.74210524559021,0.7620000243186951,0.6799380779266357,0.15368199348449707,0.6000000238418579,0.7705262899398804
121,0.750333309173584,0.73341304063797,0.16620905697345734,0.699999988079071,0.7684210538864136,0.7300000190734863,0.7058253884315491,0.15819722414016724,0.6800000071525574,0.7326315641403198
122,0.737333357334137,0.6882472038269043,0.15822945535182953,0.6000000238418579,0.7894737124443054,0.722000002861023,0.6918625235557556,0.1630024015903473,0.6600000262260437,0.7252631783485413
123,0.7519999742507935,0.7567242383956909,0.15914778411388397,0.800000011920929,0.7157894968986511,0.7289999723434448,0.6953681111335754,0.15948770940303802,0.6600000262260437,0.7326315641403198
124,0.737333357334137,0.7409098148345947,0.16202309727668762,0.699999988079071,0.7842105031013489,0.7450000047683716,0.7033154964447021,0.15947557985782623,0.6600000262260437,0.7494736909866333
125,0.746666669845581,0.7369924783706665,0.15507306158542633,0.800000011920929,0.678947389125824,0.7379999756813049,0.6998496055603027,0.15772370994091034,0.6600000262260437,0.74210524559021
126,0.7433333396911621,0.6069769859313965,0.1611732393503189,0.5,0.7368420958518982,0.7429999709129333,0.7222771048545837,0.1576240509748459,0.699999988079071,0.7452631592750549
127,0.7226666808128357,0.7967037558555603,0.16604158282279968,0.8999999761581421,0.7052631378173828,0.7649999856948853,0.6813299655914307,0.16348697245121002,0.6000000238418579,0.7736842036247253
128,0.7433333396911621,0.6947168707847595,0.16069024801254272,0.699999988079071,0.6894736886024475,0.7670000195503235,0.7243436574935913,0.156681627035141,0.6800000071525574,0.7715789675712585
129,0.7436666488647461,0.799670934677124,0.15430934727191925,0.8999999761581421,0.7105262875556946,0.7990000247955322,0.6969105005264282,0.15681412816047668,0.6000000238418579,0.8094736933708191
130,0.7726666927337646,0.6905375719070435,0.1527668535709381,0.6000000238418579,0.7947368621826172,0.7960000038146973,0.7280688285827637,0.16011811792850494,0.6600000262260437,0.8031578660011292
131,0.7433333396911621,0.7920659184455872,0.1565191000699997,0.800000011920929,0.7842105031013489,0.7760000228881836,0.7184633016586304,0.1589926779270172,0.6600000262260437,0.7821052670478821
132,0.7266666889190674,0.7677718997001648,0.16955682635307312,0.800000011920929,0.7368420958518982,0.7720000147819519,0.6954135298728943,0.1625649482011795,0.6200000047683716,0.7799999713897705
133,0.7426666617393494,0.7967037558555603,0.15959112346172333,0.8999999761581421,0.7052631378173828,0.7739999890327454,0.7070174813270569,0.16421084105968475,0.6399999856948853,0.7810526490211487
134,0.7483333349227905,0.7254762649536133,0.16371633112430573,0.800000011920929,0.6578947305679321,0.7409999966621399,0.7113811373710632,0.1629132777452469,0.6800000071525574,0.7442105412483215
135,0.734000027179718,0.7232965230941772,0.15688130259513855,0.699999988079071,0.7473683953285217,0.7590000033378601,0.6998345255851746,0.16390588879585266,0.6399999856948853,0.7652631402015686
136,0.7316666841506958,0.6719962358474731,0.1662173867225647,0.6000000238418579,0.7526316046714783,0.765999972820282,0.6817933320999146,0.16125990450382233,0.6000000238418579,0.7747368216514587
137,0.7576666474342346,0.6219663023948669,0.15440413355827332,0.5,0.7736842036247253,0.7910000085830688,0.7150708436965942,0.16473227739334106,0.6399999856948853,0.7989473938941956
138,0.7553333044052124,0.7605399489402771,0.15131007134914398,0.699999988079071,0.8263157606124878,0.7570000290870667,0.6988712549209595,0.1608697772026062,0.6399999856948853,0.7631579041481018
139,0.7459999918937683,0.7947194576263428,0.15451477468013763,0.800000011920929,0.7894737124443054,0.7789999842643738,0.7199122905731201,0.16802452504634857,0.6600000262260437,0.785263180732727
140,0.7749999761581421,0.8568608164787292,0.1443144679069519,0.8999999761581421,0.8157894611358643,0.7860000133514404,0.6909947395324707,0.16488943994045258,0.6000000238418579,0.7957894802093506
141,0.7536666393280029,0.6719962358474731,0.1558319330215454,0.6000000238418579,0.7526316046714783,0.7620000243186951,0.711662232875824,0.16810771822929382,0.6600000262260437,0.7673684358596802
142,0.7666666507720947,0.6973634958267212,0.15479902923107147,0.6000000238418579,0.8105263113975525,0.7429999709129333,0.692090630531311,0.16812482476234436,0.6399999856948853,0.7484210729598999
143,0.7636666893959045,0.6947168707847595,0.15151013433933258,0.699999988079071,0.6894736886024475,0.746999979019165,0.7043025493621826,0.16983753442764282,0.6600000262260437,0.7515789270401001
144,0.7329999804496765,0.7104483246803284,0.1632116287946701,0.699999988079071,0.7210526466369629,0.7570000290870667,0.632555365562439,0.16870874166488647,0.5199999809265137,0.769473671913147
145,0.7563333511352539,0.8201411962509155,0.15237680077552795,0.8999999761581421,0.7473683953285217,0.7889999747276306,0.7141280770301819,0.1693868488073349,0.6399999856948853,0.796842098236084
146,0.7356666922569275,0.6996239423751831,0.15463846921920776,0.6000000238418579,0.8157894611358643,0.777999997138977,0.7089205980300903,0.17175543308258057,0.6399999856948853,0.785263180732727
147,0.7509999871253967,0.7786628007888794,0.15747256577014923,0.800000011920929,0.75789475440979,0.7870000004768372,0.713184118270874,0.16463641822338104,0.6399999856948853,0.7947368621826172
148,0.7246666550636292,0.6112971305847168,0.1582796424627304,0.5,0.7473683953285217,0.7730000019073486,0.6850278377532959,0.16441568732261658,0.6000000238418579,0.7821052670478821
149,0.7620000243186951,0.676679253578186,0.15410557389259338,0.6000000238418579,0.7631579041481018,0.7649999856948853,0.7027165293693542,0.16289742290973663,0.6399999856948853,0.7715789675712585
150,0.750333309173584,0.7483314871788025,0.16079357266426086,0.800000011920929,0.699999988079071,0.7739999890327454,0.7070174813270569,0.16461999714374542,0.6399999856948853,0.7810526490211487
151,0.7400000095367432,0.7181848287582397,0.15663214027881622,0.699999988079071,0.7368420958518982,0.781000018119812,0.6775808334350586,0.16092631220817566,0.5799999833106995,0.7915789484977722
152,0.7599999904632568,0.8491482138633728,0.1548105776309967,1.0,0.7210526466369629,0.7889999747276306,0.669768214225769,0.1640433371067047,0.5600000023841858,0.8010526299476624
153,0.7699999809265137,0.676679253578186,0.1567833572626114,0.6000000238418579,0.7631579041481018,0.7630000114440918,0.691177487373352,0.16764086484909058,0.6200000047683716,0.7705262899398804
