,time_window,abnormality_value,monitoring_method,valid_loss,itest_loss,btest_loss,valid_specificity,itest_specificity,btest_specificity,valid_sensitivity,itest_sensitivity,btest_sensitivity,valid_accuracy,itest_accuracy,btest_accuracy,valid_gmean,itest_gmean,btest_gmean,train_time
0,70,0.455,loss_method,0.1684768944978714,0.18752498924732208,0.16488315165042877,0.8052631616592407,0.8084210753440857,0.8199999928474426,0.5199999809265137,0.4000000059604645,0.5540000200271606,0.7910000085830688,0.7879999876022339,0.6869999766349792,0.6470987796783447,0.5686548948287964,0.6740029454231262,363.2362596988678
1,70,0.455,gmean_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
2,70,0.455,both_0.01_method,0.1684768944978714,0.18752498924732208,0.16488315165042877,0.8052631616592407,0.8084210753440857,0.8199999928474426,0.5199999809265137,0.4000000059604645,0.5540000200271606,0.7910000085830688,0.7879999876022339,0.6869999766349792,0.6470987796783447,0.5686548948287964,0.6740029454231262,363.2362596988678
3,70,0.455,both_0.018374356705068005_method,0.1684768944978714,0.18752498924732208,0.16488315165042877,0.8052631616592407,0.8084210753440857,0.8199999928474426,0.5199999809265137,0.4000000059604645,0.5540000200271606,0.7910000085830688,0.7879999876022339,0.6869999766349792,0.6470987796783447,0.5686548948287964,0.6740029454231262,363.2362596988678
4,70,0.455,both_0.03376169843250776_method,0.1684768944978714,0.18752498924732208,0.16488315165042877,0.8052631616592407,0.8084210753440857,0.8199999928474426,0.5199999809265137,0.4000000059604645,0.5540000200271606,0.7910000085830688,0.7879999876022339,0.6869999766349792,0.6470987796783447,0.5686548948287964,0.6740029454231262,363.2362596988678
5,70,0.455,both_0.06203494899678329_method,0.1684768944978714,0.18752498924732208,0.16488315165042877,0.8052631616592407,0.8084210753440857,0.8199999928474426,0.5199999809265137,0.4000000059604645,0.5540000200271606,0.7910000085830688,0.7879999876022339,0.6869999766349792,0.6470987796783447,0.5686548948287964,0.6740029454231262,363.2362596988678
6,70,0.455,both_0.11398522810475967_method,0.1684768944978714,0.18752498924732208,0.16488315165042877,0.8052631616592407,0.8084210753440857,0.8199999928474426,0.5199999809265137,0.4000000059604645,0.5540000200271606,0.7910000085830688,0.7879999876022339,0.6869999766349792,0.6470987796783447,0.5686548948287964,0.6740029454231262,363.2362596988678
7,70,0.455,both_0.2094405240305397_method,0.16924621164798737,0.18893003463745117,0.16478149592876434,0.7621052861213684,0.7621052861213684,0.7879999876022339,0.5799999833106995,0.46000000834465027,0.6000000238418579,0.753000020980835,0.746999979019165,0.6940000057220459,0.6648465991020203,0.5920882225036621,0.687604546546936,388.7871525287628
8,70,0.455,both_0.38483348970335035_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
9,70,0.455,both_0.7071067811865475_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
10,70,0.455,both_1.2992632226094094_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
11,70,0.455,both_2.3873125906001467_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
12,70,0.455,both_4.386533310618707_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
13,70,0.455,both_8.0599727747971_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
14,70,0.455,both_14.809681479725866_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
15,70,0.455,both_27.211837019692243_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
16,70,0.455,both_49.99999999999999_method,0.1714700609445572,0.1854533553123474,0.17695455253124237,0.7873684167861938,0.7778947353363037,0.8159999847412109,0.6200000047683716,0.47999998927116394,0.5720000267028809,0.7789999842643738,0.7630000114440918,0.6940000057220459,0.6986904740333557,0.6110560297966003,0.6831924915313721,296.6873502731323
17,70,0.005,loss_method,0.20519797503948212,0.21070048213005066,0.20859813690185547,0.41684210300445557,0.41894736886024475,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.42500001192092896,0.5199999809265137,0.5628498792648315,0.47563809156417847,0.5124997496604919,307.4214541912079
18,70,0.005,gmean_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
19,70,0.005,both_0.01_method,0.20519797503948212,0.21070048213005066,0.20859813690185547,0.41684210300445557,0.41894736886024475,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.42500001192092896,0.5199999809265137,0.5628498792648315,0.47563809156417847,0.5124997496604919,307.4214541912079
20,70,0.005,both_0.018374356705068005_method,0.20519797503948212,0.21070048213005066,0.20859813690185547,0.41684210300445557,0.41894736886024475,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.42500001192092896,0.5199999809265137,0.5628498792648315,0.47563809156417847,0.5124997496604919,307.4214541912079
21,70,0.005,both_0.03376169843250776_method,0.20519797503948212,0.21070048213005066,0.20859813690185547,0.41684210300445557,0.41894736886024475,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.42500001192092896,0.5199999809265137,0.5628498792648315,0.47563809156417847,0.5124997496604919,307.4214541912079
22,70,0.005,both_0.06203494899678329_method,0.20519797503948212,0.21070048213005066,0.20859813690185547,0.41684210300445557,0.41894736886024475,0.4320000112056732,0.7599999904632568,0.5400000214576721,0.6079999804496765,0.4339999854564667,0.42500001192092896,0.5199999809265137,0.5628498792648315,0.47563809156417847,0.5124997496604919,307.4214541912079
23,70,0.005,both_0.11398522810475967_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
24,70,0.005,both_0.2094405240305397_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
25,70,0.005,both_0.38483348970335035_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
26,70,0.005,both_0.7071067811865475_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
27,70,0.005,both_1.2992632226094094_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
28,70,0.005,both_2.3873125906001467_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
29,70,0.005,both_4.386533310618707_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
30,70,0.005,both_8.0599727747971_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
31,70,0.005,both_14.809681479725866_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
32,70,0.005,both_27.211837019692243_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
33,70,0.005,both_49.99999999999999_method,0.20612004399299622,0.20771493017673492,0.20790539681911469,0.5905263423919678,0.5884210467338562,0.5799999833106995,0.6200000047683716,0.5199999809265137,0.42399999499320984,0.5920000076293945,0.5849999785423279,0.5019999742507935,0.6050837635993958,0.5531535744667053,0.4959031939506531,301.05219197273254
34,70,0.08,loss_method,0.21143971383571625,0.20845207571983337,0.20806050300598145,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.46399998664855957,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.67013907432556
35,70,0.08,gmean_method,0.22938475012779236,0.28598520159721375,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.36800000071525574,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280487
36,70,0.08,both_0.01_method,0.21143971383571625,0.20845207571983337,0.20806050300598145,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.46399998664855957,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.67013907432556
37,70,0.08,both_0.018374356705068005_method,0.21143971383571625,0.20845207571983337,0.20806050300598145,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.46399998664855957,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.67013907432556
38,70,0.08,both_0.03376169843250776_method,0.21143971383571625,0.20845207571983337,0.20806050300598145,0.5778947472572327,0.6084210276603699,0.5839999914169312,0.3400000035762787,0.5199999809265137,0.46399998664855957,0.5659999847412109,0.6039999723434448,0.5239999890327454,0.4432654082775116,0.5624756813049316,0.5205535292625427,334.67013907432556
39,70,0.08,both_0.06203494899678329_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
40,70,0.08,both_0.11398522810475967_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
41,70,0.08,both_0.2094405240305397_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
42,70,0.08,both_0.38483348970335035_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
43,70,0.08,both_0.7071067811865475_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
44,70,0.08,both_1.2992632226094094_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
45,70,0.08,both_2.3873125906001467_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
46,70,0.08,both_4.386533310618707_method,0.2125520557165146,0.2100900262594223,0.20839735865592957,0.4294736981391907,0.4442105293273926,0.45399999618530273,0.6000000238418579,0.6399999856948853,0.593999981880188,0.43799999356269836,0.45399999618530273,0.5239999890327454,0.5076260566711426,0.5331929326057434,0.5193033814430237,352.62629675865173
47,70,0.08,both_8.0599727747971_method,0.22938475012779236,0.28598520159721375,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.36800000071525574,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280487
48,70,0.08,both_14.809681479725866_method,0.22938475012779236,0.28598520159721375,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.36800000071525574,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280487
49,70,0.08,both_27.211837019692243_method,0.22938475012779236,0.28598520159721375,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.36800000071525574,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280487
50,70,0.08,both_49.99999999999999_method,0.22938475012779236,0.28598520159721375,0.2689824104309082,0.61789470911026,0.6326315999031067,0.6320000290870667,0.5600000023841858,0.4000000059604645,0.36800000071525574,0.6150000095367432,0.6209999918937683,0.5,0.5882354974746704,0.5030433535575867,0.4822613596916199,1012.1610038280487
51,70,0.155,loss_method,0.20208580791950226,0.22145885229110718,0.22076256573200226,0.785263180732727,0.769473671913147,0.7979999780654907,0.36000001430511475,0.18000000715255737,0.2540000081062317,0.7639999985694885,0.7400000095367432,0.5260000228881836,0.5316904783248901,0.37216296792030334,0.4502132833003998,478.23006558418274
