Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
systematic,0.95,80,0.905,8.0,12.0,25.0,44.0
systematic,0.95,80,0.905,6.0,12.0,24.0,32.0
systematic,0.95,80,0.905,8.0,8.0,8.0,28.0
systematic,0.95,80,0.905,2.0,8.0,34.0,34.0
systematic,0.95,80,0.905,10.0,16.0,20.0,52.0
systematic,0.95,80,0.905,10.0,18.0,22.0,34.0
systematic,0.95,80,0.905,10.0,18.0,50.0,52.0
systematic,0.95,80,0.905,6.0,16.0,32.0,40.0
systematic,0.95,80,0.905,8.0,12.0,14.0,38.0
systematic,0.95,80,0.905,10.0,18.0,38.0,44.0
systematic,0.95,80,0.905,8.0,12.0,24.0,44.0
systematic,0.95,80,0.905,16.0,20.0,44.0,50.0
systematic,0.95,80,0.905,14.0,18.0,34.0,50.0
systematic,0.95,80,0.905,8.0,14.0,20.0,46.0
systematic,0.95,80,0.905,16.0,18.0,22.0,40.0
systematic,0.95,80,0.905,10.0,12.0,12.0,44.0
systematic,0.95,80,0.905,6.0,8.0,18.0,32.0
systematic,0.95,80,0.905,12.0,16.0,28.0,52.0
systematic,0.95,80,0.905,2.0,6.0,14.0,42.0
systematic,0.95,80,0.905,2.0,6.0,24.0,36.0
systematic,0.95,80,0.905,18.0,20.0,49.0,60.0
systematic,0.95,80,0.905,2.0,2.0,4.0,16.0
systematic,0.95,80,0.905,10.0,20.0,38.0,42.0
systematic,0.95,80,0.905,10.0,12.0,26.0,46.0
systematic,0.95,80,0.905,10.0,14.0,20.0,46.0
systematic,0.95,80,0.905,20.0,24.0,50.0,58.0
systematic,0.95,80,0.905,14.0,18.0,28.0,44.0
systematic,0.95,80,0.905,6.0,16.0,16.0,44.0
systematic,0.95,80,0.905,10.0,14.0,26.0,36.0
systematic,0.95,80,0.905,8.0,8.0,10.0,30.0
systematic,0.95,80,0.905,12.0,16.0,37.0,62.0
systematic,0.95,80,0.905,18.0,26.0,40.0,50.0
systematic,0.95,80,0.905,10.0,12.0,36.0,60.0
systematic,0.95,80,0.905,2.0,2.0,2.0,20.0
systematic,0.95,80,0.905,12.0,18.0,33.0,50.0
systematic,0.95,80,0.905,12.0,16.0,48.0,60.0
systematic,0.95,80,0.905,10.0,16.0,14.0,30.0
systematic,0.95,80,0.905,18.0,22.0,43.0,48.0
systematic,0.95,80,0.905,12.0,16.0,26.0,32.0
systematic,0.95,80,0.905,6.0,12.0,24.0,46.0
systematic,0.95,80,0.905,10.0,18.0,28.0,48.0
systematic,0.95,80,0.905,10.0,16.0,30.0,42.0
systematic,0.95,80,0.905,18.0,20.0,34.0,40.0
systematic,0.95,80,0.905,14.0,18.0,32.0,42.0
systematic,0.95,80,0.905,8.0,12.0,22.0,46.0
systematic,0.95,80,0.905,16.0,20.0,53.0,60.0
systematic,0.95,80,0.905,16.0,24.0,26.0,40.0
systematic,0.95,80,0.905,10.0,26.0,34.0,50.0
systematic,0.95,80,0.905,6.0,12.0,18.0,36.0
systematic,0.95,80,0.905,14.0,20.0,44.0,46.0
systematic,0.95,80,0.905,10.0,12.0,36.0,40.0
systematic,0.95,80,0.905,8.0,14.0,29.0,48.0
systematic,0.95,80,0.905,8.0,16.0,36.0,42.0
systematic,0.95,80,0.905,10.0,20.0,28.0,54.0
systematic,0.95,80,0.905,8.0,12.0,35.0,42.0
systematic,0.95,80,0.905,6.0,8.0,39.0,44.0
systematic,0.95,80,0.905,2.0,14.0,20.0,44.0
systematic,0.95,80,0.905,4.0,10.0,26.0,50.0
systematic,0.95,80,0.905,12.0,18.0,42.0,52.0
systematic,0.95,80,0.905,10.0,16.0,35.0,48.0
systematic,0.95,80,0.905,16.0,26.0,34.0,46.0
systematic,0.95,80,0.905,8.0,10.0,28.0,46.0
systematic,0.95,80,0.905,12.0,24.0,52.0,54.0
systematic,0.95,80,0.905,12.0,18.0,34.0,54.0
systematic,0.95,80,0.905,8.0,16.0,40.0,40.0
systematic,0.95,80,0.905,6.0,10.0,31.0,48.0
systematic,0.95,80,0.905,14.0,24.0,24.0,48.0
systematic,0.95,80,0.905,14.0,16.0,30.0,52.0
systematic,0.95,80,0.905,10.0,14.0,26.0,40.0
systematic,0.95,80,0.905,4.0,6.0,12.0,38.0
systematic,0.95,80,0.905,18.0,24.0,30.0,58.0
systematic,0.95,80,0.905,8.0,10.0,14.0,24.0
systematic,0.95,80,0.905,8.0,12.0,22.0,30.0
systematic,0.95,80,0.905,12.0,18.0,26.0,38.0
systematic,0.95,80,0.905,12.0,24.0,32.0,46.0
systematic,0.95,80,0.905,14.0,18.0,32.0,48.0
systematic,0.95,80,0.905,10.0,14.0,32.0,42.0
systematic,0.95,80,0.905,14.0,16.0,30.0,60.0
systematic,0.95,80,0.905,12.0,34.0,49.0,60.0
systematic,0.95,80,0.905,10.0,16.0,38.0,46.0
systematic,0.95,80,0.905,32.0,38.0,40.0,52.0
systematic,0.95,80,0.905,6.0,12.0,41.0,46.0
systematic,0.95,80,0.905,12.0,14.0,24.0,40.0
systematic,0.95,80,0.905,18.0,22.0,36.0,42.0
systematic,0.95,80,0.905,1.0,26.0,56.0,54.0
systematic,0.95,80,0.905,8.0,8.0,2.0,14.0
systematic,0.95,80,0.905,8.0,12.0,18.0,30.0
systematic,0.95,80,0.905,20.0,28.0,38.0,58.0
systematic,0.95,80,0.905,18.0,22.0,42.0,48.0
systematic,0.95,80,0.905,16.0,24.0,38.0,60.0
systematic,0.95,80,0.905,14.0,12.0,12.0,28.0
systematic,0.95,80,0.905,12.0,18.0,46.0,48.0
systematic,0.95,80,0.905,10.0,16.0,22.0,40.0
systematic,0.95,80,0.905,4.0,8.0,16.0,36.0
systematic,0.95,80,0.905,12.0,16.0,38.0,42.0
systematic,0.95,80,0.905,12.0,18.0,42.0,52.0
systematic,0.95,80,0.905,8.0,16.0,22.0,30.0
systematic,0.95,80,0.905,12.0,14.0,30.0,38.0
systematic,0.95,80,0.905,10.0,16.0,32.0,40.0
systematic,0.95,80,0.905,14.0,24.0,24.0,36.0
systematic,0.95,80,0.905,10.0,16.0,43.0,50.0
systematic,0.95,80,0.905,10.0,12.0,20.0,22.0
systematic,0.95,80,0.905,8.0,28.0,32.0,44.0
systematic,0.95,80,0.905,8.0,18.0,46.0,46.0
systematic,0.95,80,0.905,26.0,28.0,56.0,58.0
systematic,0.95,80,0.905,6.0,10.0,24.0,32.0
systematic,0.95,80,0.905,4.0,8.0,14.0,40.0
systematic,0.95,80,0.905,10.0,12.0,36.0,44.0
systematic,0.95,80,0.905,10.0,14.0,38.0,44.0
systematic,0.95,80,0.905,16.0,22.0,47.0,54.0
systematic,0.95,80,0.905,16.0,22.0,36.0,42.0
systematic,0.95,80,0.905,6.0,10.0,32.0,42.0
systematic,0.95,80,0.905,26.0,26.0,38.0,42.0
systematic,0.95,80,0.905,12.0,18.0,50.0,52.0
systematic,0.95,80,0.905,12.0,24.0,33.0,44.0
systematic,0.95,80,0.905,8.0,16.0,30.0,40.0
systematic,0.95,80,0.905,10.0,16.0,50.0,50.0
systematic,0.95,80,0.905,10.0,14.0,43.0,50.0
systematic,0.95,80,0.905,8.0,12.0,22.0,40.0
systematic,0.95,80,0.905,4.0,18.0,36.0,44.0
systematic,0.95,80,0.905,10.0,12.0,40.0,42.0
systematic,0.95,80,0.905,6.0,8.0,12.0,36.0
systematic,0.95,80,0.905,8.0,10.0,36.0,48.0
systematic,0.95,80,0.905,8.0,10.0,26.0,40.0
systematic,0.95,80,0.905,12.0,16.0,34.0,46.0
systematic,0.95,80,0.905,6.0,8.0,22.0,42.0
systematic,0.95,80,0.905,14.0,22.0,44.0,52.0
systematic,0.95,80,0.905,10.0,12.0,42.0,56.0
systematic,0.95,80,0.905,8.0,12.0,33.0,42.0
systematic,0.95,80,0.905,16.0,18.0,60.0,52.0
systematic,0.95,80,0.905,6.0,12.0,28.0,38.0
systematic,0.95,80,0.905,12.0,14.0,30.0,50.0
systematic,0.95,80,0.905,6.0,10.0,34.0,44.0
systematic,0.95,80,0.905,32.0,34.0,59.0,66.0
systematic,0.95,80,0.905,10.0,20.0,26.0,34.0
systematic,0.95,80,0.905,6.0,12.0,24.0,38.0
systematic,0.95,80,0.905,6.0,16.0,30.0,46.0
systematic,0.95,80,0.905,12.0,16.0,40.0,44.0
systematic,0.95,80,0.905,8.0,10.0,28.0,38.0
systematic,0.95,80,0.905,6.0,14.0,16.0,24.0
systematic,0.95,80,0.905,6.0,12.0,37.0,46.0
systematic,0.95,80,0.905,4.0,8.0,14.0,34.0
systematic,0.95,80,0.905,12.0,22.0,38.0,48.0
systematic,0.95,80,0.905,12.0,18.0,29.0,50.0
systematic,0.95,80,0.905,12.0,12.0,24.0,22.0
systematic,0.95,80,0.905,8.0,12.0,26.0,42.0
systematic,0.95,80,0.905,10.0,14.0,22.0,36.0
systematic,0.95,80,0.905,20.0,26.0,24.0,56.0
systematic,0.95,80,0.905,14.0,30.0,53.0,54.0
systematic,0.95,80,0.905,18.0,20.0,36.0,48.0
systematic,0.95,80,0.905,4.0,6.0,26.0,40.0
systematic,0.95,80,0.905,16.0,24.0,42.0,52.0
systematic,0.95,80,0.905,6.0,12.0,26.0,42.0
systematic,0.95,80,0.905,10.0,16.0,36.0,46.0
systematic,0.95,80,0.905,12.0,20.0,42.0,48.0
systematic,0.95,80,0.905,8.0,18.0,42.0,42.0
systematic,0.95,80,0.905,18.0,22.0,44.0,50.0
systematic,0.95,80,0.905,18.0,18.0,34.0,40.0
systematic,0.95,80,0.905,4.0,6.0,6.0,38.0
systematic,0.95,80,0.905,14.0,16.0,22.0,38.0
systematic,0.95,80,0.905,10.0,20.0,47.0,56.0
systematic,0.95,80,0.905,8.0,8.0,16.0,42.0
systematic,0.95,80,0.905,12.0,16.0,35.0,46.0
systematic,0.95,80,0.905,10.0,14.0,22.0,38.0
systematic,0.95,80,0.905,8.0,10.0,36.0,50.0
systematic,0.95,80,0.905,16.0,18.0,43.0,58.0
systematic,0.95,80,0.905,18.0,22.0,62.0,58.0
systematic,0.95,80,0.905,8.0,12.0,32.0,36.0
systematic,0.95,80,0.905,10.0,14.0,16.0,50.0
systematic,0.95,80,0.905,10.0,18.0,38.0,54.0
systematic,0.95,80,0.905,8.0,12.0,12.0,30.0
systematic,0.95,80,0.905,8.0,12.0,28.0,38.0
systematic,0.95,80,0.905,8.0,12.0,25.0,56.0
systematic,0.95,80,0.905,24.0,28.0,40.0,48.0
systematic,0.95,80,0.905,12.0,34.0,52.0,60.0
systematic,0.95,80,0.905,4.0,10.0,20.0,38.0
systematic,0.95,80,0.905,2.0,6.0,30.0,30.0
systematic,0.95,80,0.905,12.0,20.0,26.0,42.0
systematic,0.95,80,0.905,18.0,26.0,32.0,46.0
systematic,0.95,80,0.905,10.0,16.0,34.0,44.0
systematic,0.95,80,0.905,10.0,12.0,28.0,34.0
systematic,0.95,80,0.905,18.0,18.0,47.0,56.0
systematic,0.95,80,0.905,12.0,20.0,50.0,54.0
systematic,0.95,80,0.905,16.0,30.0,54.0,58.0
systematic,0.95,80,0.905,6.0,18.0,30.0,40.0
systematic,0.95,80,0.905,4.0,16.0,34.0,44.0
systematic,0.95,80,0.905,12.0,18.0,20.0,44.0
systematic,0.95,80,0.905,6.0,12.0,34.0,52.0
systematic,0.95,80,0.905,10.0,20.0,51.0,60.0
systematic,0.95,80,0.905,6.0,8.0,16.0,40.0
systematic,0.95,80,0.905,8.0,14.0,27.0,48.0
systematic,0.95,80,0.905,10.0,24.0,40.0,54.0
systematic,0.95,80,0.905,8.0,12.0,22.0,42.0
systematic,0.95,80,0.905,4.0,6.0,12.0,22.0
systematic,0.95,80,0.905,10.0,12.0,51.0,50.0
systematic,0.95,80,0.905,6.0,10.0,35.0,44.0
systematic,0.95,80,0.905,6.0,26.0,32.0,52.0
systematic,0.95,80,0.905,6.0,10.0,12.0,26.0
systematic,0.95,80,0.905,10.0,26.0,38.0,52.0
systematic,0.95,80,0.905,22.0,28.0,42.0,56.0
systematic,0.95,80,0.905,14.0,18.0,58.0,64.0
systematic,0.95,80,0.905,8.0,10.0,12.0,20.0
systematic,0.95,80,0.905,10.0,26.0,44.0,54.0
systematic,0.95,80,0.905,6.0,12.0,37.0,40.0
systematic,0.95,80,0.905,6.0,10.0,38.0,48.0
systematic,0.95,80,0.905,8.0,18.0,40.0,52.0
systematic,0.95,80,0.905,8.0,10.0,40.0,58.0
