Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
upshift,0.75,50,0.53,12.0,30.0,46.0,49.0
upshift,0.75,50,0.53,4.0,5.0,25.0,26.0
upshift,0.75,50,0.53,3.0,5.0,6.0,16.0
upshift,0.75,50,0.53,16.0,17.0,32.0,33.0
upshift,0.75,50,0.53,20.0,21.0,30.0,31.0
upshift,0.75,50,0.53,16.0,19.0,30.0,30.0
upshift,0.75,50,0.53,9.0,13.0,22.0,22.0
upshift,0.75,50,0.53,1.0,2.0,6.0,8.0
upshift,0.75,50,0.53,1.0,2.0,27.0,28.0
upshift,0.75,50,0.53,12.0,13.0,23.0,31.0
upshift,0.75,50,0.53,6.0,10.0,13.0,13.0
upshift,0.75,50,0.53,13.0,28.0,42.0,43.0
upshift,0.75,50,0.53,1.0,3.0,8.0,8.0
upshift,0.75,50,0.53,1.0,2.0,7.0,22.0
upshift,0.75,50,0.53,18.0,20.0,31.0,31.0
upshift,0.75,50,0.53,1.0,1.0,3.0,22.0
upshift,0.75,50,0.53,15.0,21.0,45.0,49.0
upshift,0.75,50,0.53,4.0,22.0,33.0,33.0
upshift,0.75,50,0.53,4.0,5.0,15.0,15.0
upshift,0.75,50,0.53,11.0,12.0,16.0,17.0
upshift,0.75,50,0.53,17.0,18.0,29.0,29.0
upshift,0.75,50,0.53,5.0,8.0,19.0,28.0
upshift,0.75,50,0.53,13.0,31.0,33.0,40.0
upshift,0.75,50,0.53,14.0,20.0,31.0,32.0
upshift,0.75,50,0.53,4.0,11.0,13.0,16.0
upshift,0.75,50,0.53,14.0,15.0,18.0,18.0
upshift,0.75,50,0.53,12.0,13.0,31.0,32.0
upshift,0.75,50,0.53,30.0,34.0,43.0,43.0
upshift,0.75,50,0.53,18.0,19.0,43.0,44.0
upshift,0.75,50,0.53,6.0,8.0,14.0,14.0
upshift,0.75,50,0.53,6.0,11.0,15.0,28.0
upshift,0.75,50,0.53,21.0,24.0,42.0,42.0
upshift,0.75,50,0.53,9.0,16.0,29.0,24.0
upshift,0.75,50,0.53,12.0,22.0,29.0,31.0
upshift,0.75,50,0.53,12.0,13.0,18.0,18.0
upshift,0.75,50,0.53,9.0,10.0,22.0,23.0
upshift,0.75,50,0.53,33.0,37.0,42.0,43.0
upshift,0.75,50,0.53,3.0,6.0,11.0,11.0
upshift,0.75,50,0.53,12.0,14.0,30.0,30.0
upshift,0.75,50,0.53,7.0,14.0,29.0,36.0
upshift,0.75,50,0.53,18.0,29.0,44.0,45.0
upshift,0.75,50,0.53,14.0,15.0,19.0,19.0
upshift,0.75,50,0.53,14.0,17.0,44.0,45.0
upshift,0.75,50,0.53,6.0,8.0,12.0,11.0
upshift,0.75,50,0.53,4.0,7.0,19.0,20.0
upshift,0.75,50,0.53,1.0,7.0,9.0,15.0
upshift,0.75,50,0.53,17.0,34.0,40.0,40.0
upshift,0.75,50,0.53,17.0,18.0,21.0,21.0
upshift,0.75,50,0.53,13.0,34.0,41.0,46.0
upshift,0.75,50,0.53,16.0,19.0,30.0,30.0
upshift,0.75,50,0.53,15.0,16.0,35.0,39.0
upshift,0.75,50,0.53,20.0,21.0,43.0,45.0
upshift,0.75,50,0.53,3.0,13.0,23.0,23.0
upshift,0.75,50,0.53,6.0,8.0,19.0,19.0
upshift,0.75,50,0.53,1.0,2.0,11.0,16.0
upshift,0.75,50,0.53,10.0,11.0,27.0,27.0
upshift,0.75,50,0.53,14.0,17.0,27.0,26.0
upshift,0.75,50,0.53,9.0,9.0,33.0,37.0
upshift,0.75,50,0.53,3.0,6.0,15.0,15.0
upshift,0.75,50,0.53,12.0,38.0,41.0,42.0
upshift,0.75,50,0.53,9.0,19.0,38.0,40.0
upshift,0.75,50,0.53,5.0,7.0,14.0,14.0
upshift,0.75,50,0.53,14.0,26.0,37.0,39.0
upshift,0.75,50,0.53,13.0,14.0,27.0,27.0
upshift,0.75,50,0.53,5.0,8.0,29.0,38.0
upshift,0.75,50,0.53,19.0,26.0,38.0,44.0
upshift,0.75,50,0.53,13.0,15.0,19.0,21.0
upshift,0.75,50,0.53,7.0,10.0,21.0,26.0
upshift,0.75,50,0.53,8.0,9.0,24.0,24.0
upshift,0.75,50,0.53,1.0,1.0,10.0,10.0
upshift,0.75,50,0.53,35.0,38.0,45.0,45.0
upshift,0.75,50,0.53,12.0,40.0,45.0,45.0
upshift,0.75,50,0.53,17.0,25.0,32.0,32.0
upshift,0.75,50,0.53,10.0,13.0,9.0,15.0
upshift,0.75,50,0.53,8.0,9.0,18.0,18.0
upshift,0.75,50,0.53,5.0,7.0,24.0,28.0
upshift,0.75,50,0.53,14.0,15.0,27.0,27.0
upshift,0.75,50,0.53,1.0,14.0,15.0,19.0
upshift,0.75,50,0.53,8.0,13.0,34.0,35.0
upshift,0.75,50,0.53,1.0,11.0,21.0,24.0
upshift,0.75,50,0.53,17.0,20.0,31.0,32.0
upshift,0.75,50,0.53,12.0,14.0,25.0,26.0
upshift,0.75,50,0.53,8.0,11.0,28.0,28.0
upshift,0.75,50,0.53,9.0,11.0,24.0,25.0
upshift,0.75,50,0.53,11.0,12.0,30.0,36.0
upshift,0.75,50,0.53,7.0,8.0,18.0,26.0
upshift,0.75,50,0.53,6.0,8.0,17.0,18.0
upshift,0.75,50,0.53,17.0,18.0,29.0,29.0
upshift,0.75,50,0.53,22.0,27.0,36.0,37.0
upshift,0.75,50,0.53,3.0,9.0,17.0,19.0
upshift,0.75,50,0.53,8.0,10.0,24.0,24.0
upshift,0.75,50,0.53,10.0,12.0,16.0,16.0
upshift,0.75,50,0.53,1.0,7.0,38.0,39.0
upshift,0.75,50,0.53,1.0,6.0,1.0,15.0
upshift,0.75,50,0.53,8.0,16.0,19.0,20.0
upshift,0.75,50,0.53,7.0,9.0,21.0,25.0
upshift,0.75,50,0.53,6.0,9.0,17.0,20.0
upshift,0.75,50,0.53,23.0,23.0,32.0,32.0
upshift,0.75,50,0.53,2.0,3.0,20.0,21.0
upshift,0.75,50,0.53,10.0,25.0,28.0,30.0
upshift,0.75,50,0.53,15.0,17.0,26.0,35.0
upshift,0.75,50,0.53,44.0,45.0,49.0,49.0
upshift,0.75,50,0.53,6.0,8.0,24.0,24.0
upshift,0.75,50,0.53,8.0,10.0,11.0,11.0
upshift,0.75,50,0.53,5.0,14.0,20.0,20.0
upshift,0.75,50,0.53,1.0,1.0,1.0,1.0
upshift,0.75,50,0.53,4.0,6.0,39.0,40.0
upshift,0.75,50,0.53,1.0,6.0,3.0,6.0
upshift,0.75,50,0.53,13.0,15.0,26.0,26.0
upshift,0.75,50,0.53,6.0,9.0,10.0,11.0
upshift,0.75,50,0.53,11.0,21.0,39.0,40.0
upshift,0.75,50,0.53,17.0,20.0,28.0,30.0
upshift,0.75,50,0.53,1.0,1.0,5.0,5.0
upshift,0.75,50,0.53,1.0,2.0,8.0,10.0
upshift,0.75,50,0.53,22.0,25.0,43.0,49.0
upshift,0.75,50,0.53,5.0,10.0,17.0,17.0
upshift,0.75,50,0.53,13.0,16.0,34.0,40.0
upshift,0.75,50,0.53,6.0,7.0,10.0,24.0
upshift,0.75,50,0.53,7.0,13.0,35.0,41.0
upshift,0.75,50,0.53,15.0,20.0,26.0,26.0
upshift,0.75,50,0.53,21.0,21.0,28.0,31.0
upshift,0.75,50,0.53,6.0,7.0,17.0,17.0
upshift,0.75,50,0.53,13.0,16.0,28.0,33.0
upshift,0.75,50,0.53,5.0,6.0,18.0,19.0
upshift,0.75,50,0.53,8.0,10.0,25.0,27.0
upshift,0.75,50,0.53,7.0,8.0,42.0,43.0
upshift,0.75,50,0.53,7.0,10.0,27.0,30.0
upshift,0.75,50,0.53,5.0,6.0,7.0,8.0
upshift,0.75,50,0.53,14.0,28.0,49.0,49.0
upshift,0.75,50,0.53,12.0,13.0,22.0,22.0
upshift,0.75,50,0.53,16.0,19.0,36.0,39.0
upshift,0.75,50,0.53,13.0,15.0,26.0,26.0
upshift,0.75,50,0.53,9.0,11.0,22.0,22.0
upshift,0.75,50,0.53,10.0,11.0,22.0,23.0
upshift,0.75,50,0.53,13.0,20.0,46.0,46.0
