Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
upshift,0.95,80,1.13,9.0,10.0,59.0,60.0
upshift,0.95,80,1.13,11.0,11.0,37.0,51.0
upshift,0.95,80,1.13,12.0,12.0,44.0,40.0
upshift,0.95,80,1.13,10.0,11.0,63.0,57.0
upshift,0.95,80,1.13,20.0,21.0,38.0,47.0
upshift,0.95,80,1.13,15.0,16.0,48.0,62.0
upshift,0.95,80,1.13,7.0,6.0,22.0,41.0
upshift,0.95,80,1.13,5.0,7.0,33.0,53.0
upshift,0.95,80,1.13,9.0,10.0,30.0,47.0
upshift,0.95,80,1.13,20.0,18.0,52.0,53.0
upshift,0.95,80,1.13,10.0,10.0,40.0,59.0
upshift,0.95,80,1.13,6.0,7.0,21.0,34.0
upshift,0.95,80,1.13,5.0,6.0,49.0,54.0
upshift,0.95,80,1.13,11.0,12.0,29.0,59.0
upshift,0.95,80,1.13,19.0,20.0,43.0,54.0
upshift,0.95,80,1.13,7.0,12.0,29.0,43.0
upshift,0.95,80,1.13,6.0,7.0,39.0,37.0
upshift,0.95,80,1.13,7.0,8.0,34.0,48.0
upshift,0.95,80,1.13,4.0,6.0,38.0,42.0
upshift,0.95,80,1.13,8.0,9.0,53.0,53.0
upshift,0.95,80,1.13,10.0,10.0,52.0,51.0
upshift,0.95,80,1.13,15.0,15.0,41.0,58.0
upshift,0.95,80,1.13,11.0,11.0,43.0,49.0
upshift,0.95,80,1.13,7.0,8.0,40.0,37.0
upshift,0.95,80,1.13,9.0,10.0,61.0,56.0
upshift,0.95,80,1.13,13.0,13.0,61.0,49.0
upshift,0.95,80,1.13,12.0,17.0,43.0,58.0
upshift,0.95,80,1.13,10.0,17.0,46.0,48.0
upshift,0.95,80,1.13,8.0,10.0,28.0,53.0
upshift,0.95,80,1.13,12.0,14.0,47.0,59.0
upshift,0.95,80,1.13,7.0,8.0,49.0,56.0
upshift,0.95,80,1.13,10.0,10.0,35.0,49.0
upshift,0.95,80,1.13,10.0,11.0,48.0,49.0
upshift,0.95,80,1.13,8.0,8.0,36.0,42.0
upshift,0.95,80,1.13,7.0,9.0,38.0,37.0
upshift,0.95,80,1.13,6.0,9.0,51.0,49.0
upshift,0.95,80,1.13,5.0,6.0,40.0,51.0
upshift,0.95,80,1.13,18.0,18.0,45.0,62.0
upshift,0.95,80,1.13,9.0,9.0,30.0,50.0
upshift,0.95,80,1.13,14.0,15.0,38.0,44.0
upshift,0.95,80,1.13,15.0,15.0,54.0,56.0
upshift,0.95,80,1.13,9.0,9.0,33.0,45.0
upshift,0.95,80,1.13,10.0,10.0,51.0,45.0
upshift,0.95,80,1.13,8.0,10.0,34.0,28.0
upshift,0.95,80,1.13,11.0,12.0,25.0,40.0
upshift,0.95,80,1.13,9.0,9.0,34.0,56.0
upshift,0.95,80,1.13,1.0,16.0,39.0,25.0
upshift,0.95,80,1.13,7.0,11.0,30.0,41.0
upshift,0.95,80,1.13,11.0,13.0,64.0,59.0
upshift,0.95,80,1.13,7.0,7.0,49.0,44.0
upshift,0.95,80,1.13,5.0,4.0,36.0,48.0
upshift,0.95,80,1.13,24.0,24.0,46.0,62.0
upshift,0.95,80,1.13,7.0,8.0,39.0,52.0
upshift,0.95,80,1.13,14.0,18.0,42.0,38.0
upshift,0.95,80,1.13,4.0,5.0,41.0,53.0
upshift,0.95,80,1.13,11.0,11.0,39.0,44.0
upshift,0.95,80,1.13,8.0,9.0,41.0,57.0
upshift,0.95,80,1.13,7.0,7.0,59.0,53.0
upshift,0.95,80,1.13,10.0,12.0,50.0,44.0
upshift,0.95,80,1.13,8.0,8.0,26.0,39.0
upshift,0.95,80,1.13,25.0,43.0,65.0,53.0
upshift,0.95,80,1.13,5.0,7.0,48.0,53.0
upshift,0.95,80,1.13,13.0,17.0,48.0,51.0
upshift,0.95,80,1.13,11.0,14.0,46.0,39.0
upshift,0.95,80,1.13,12.0,13.0,45.0,53.0
upshift,0.95,80,1.13,17.0,18.0,36.0,53.0
upshift,0.95,80,1.13,10.0,10.0,46.0,54.0
upshift,0.95,80,1.13,10.0,12.0,27.0,41.0
upshift,0.95,80,1.13,8.0,9.0,48.0,49.0
upshift,0.95,80,1.13,10.0,10.0,42.0,49.0
upshift,0.95,80,1.13,9.0,11.0,44.0,49.0
upshift,0.95,80,1.13,11.0,12.0,40.0,59.0
upshift,0.95,80,1.13,11.0,12.0,49.0,58.0
upshift,0.95,80,1.13,7.0,8.0,32.0,55.0
upshift,0.95,80,1.13,11.0,12.0,49.0,49.0
upshift,0.95,80,1.13,16.0,18.0,51.0,51.0
upshift,0.95,80,1.13,7.0,8.0,48.0,41.0
upshift,0.95,80,1.13,5.0,5.0,30.0,48.0
upshift,0.95,80,1.13,8.0,9.0,40.0,46.0
upshift,0.95,80,1.13,5.0,5.0,40.0,41.0
upshift,0.95,80,1.13,7.0,8.0,49.0,29.0
upshift,0.95,80,1.13,10.0,11.0,35.0,50.0
upshift,0.95,80,1.13,13.0,14.0,54.0,51.0
upshift,0.95,80,1.13,8.0,9.0,42.0,43.0
upshift,0.95,80,1.13,8.0,9.0,37.0,49.0
upshift,0.95,80,1.13,6.0,6.0,52.0,40.0
upshift,0.95,80,1.13,6.0,11.0,40.0,37.0
upshift,0.95,80,1.13,12.0,16.0,52.0,50.0
upshift,0.95,80,1.13,12.0,13.0,35.0,54.0
upshift,0.95,80,1.13,11.0,11.0,24.0,57.0
upshift,0.95,80,1.13,8.0,8.0,34.0,44.0
upshift,0.95,80,1.13,7.0,8.0,37.0,48.0
upshift,0.95,80,1.13,8.0,9.0,45.0,59.0
upshift,0.95,80,1.13,21.0,23.0,63.0,63.0
upshift,0.95,80,1.13,20.0,21.0,40.0,65.0
upshift,0.95,80,1.13,8.0,8.0,38.0,51.0
upshift,0.95,80,1.13,5.0,6.0,31.0,47.0
upshift,0.95,80,1.13,9.0,9.0,24.0,47.0
upshift,0.95,80,1.13,6.0,7.0,47.0,47.0
upshift,0.95,80,1.13,8.0,8.0,42.0,53.0
upshift,0.95,80,1.13,29.0,30.0,68.0,60.0
upshift,0.95,80,1.13,13.0,14.0,34.0,58.0
upshift,0.95,80,1.13,9.0,9.0,36.0,51.0
upshift,0.95,80,1.13,21.0,20.0,51.0,48.0
upshift,0.95,80,1.13,10.0,10.0,29.0,45.0
upshift,0.95,80,1.13,10.0,10.0,32.0,40.0
upshift,0.95,80,1.13,16.0,15.0,52.0,57.0
upshift,0.95,80,1.13,10.0,11.0,43.0,41.0
upshift,0.95,80,1.13,9.0,11.0,59.0,56.0
upshift,0.95,80,1.13,22.0,23.0,50.0,58.0
upshift,0.95,80,1.13,9.0,9.0,28.0,52.0
upshift,0.95,80,1.13,7.0,9.0,27.0,43.0
upshift,0.95,80,1.13,10.0,11.0,43.0,56.0
upshift,0.95,80,1.13,8.0,8.0,29.0,28.0
upshift,0.95,80,1.13,16.0,15.0,48.0,56.0
upshift,0.95,80,1.13,11.0,12.0,59.0,61.0
upshift,0.95,80,1.13,9.0,10.0,31.0,46.0
upshift,0.95,80,1.13,8.0,8.0,25.0,52.0
upshift,0.95,80,1.13,6.0,8.0,39.0,58.0
upshift,0.95,80,1.13,12.0,13.0,63.0,58.0
upshift,0.95,80,1.13,12.0,13.0,54.0,51.0
upshift,0.95,80,1.13,9.0,9.0,47.0,47.0
upshift,0.95,80,1.13,7.0,8.0,41.0,39.0
upshift,0.95,80,1.13,24.0,24.0,46.0,43.0
upshift,0.95,80,1.13,10.0,10.0,45.0,43.0
upshift,0.95,80,1.13,12.0,14.0,41.0,56.0
upshift,0.95,80,1.13,10.0,12.0,58.0,59.0
upshift,0.95,80,1.13,8.0,8.0,47.0,44.0
upshift,0.95,80,1.13,9.0,9.0,48.0,46.0
upshift,0.95,80,1.13,8.0,12.0,56.0,52.0
upshift,0.95,80,1.13,8.0,10.0,45.0,51.0
upshift,0.95,80,1.13,13.0,13.0,51.0,54.0
upshift,0.95,80,1.13,9.0,10.0,43.0,48.0
upshift,0.95,80,1.13,15.0,14.0,40.0,35.0
upshift,0.95,80,1.13,8.0,9.0,24.0,53.0
upshift,0.95,80,1.13,12.0,12.0,51.0,45.0
upshift,0.95,80,1.13,13.0,16.0,57.0,44.0
upshift,0.95,80,1.13,10.0,9.0,45.0,52.0
upshift,0.95,80,1.13,12.0,16.0,50.0,50.0
upshift,0.95,80,1.13,21.0,27.0,62.0,61.0
upshift,0.95,80,1.13,8.0,8.0,42.0,50.0
upshift,0.95,80,1.13,8.0,9.0,53.0,53.0
upshift,0.95,80,1.13,6.0,6.0,28.0,37.0
upshift,0.95,80,1.13,13.0,14.0,32.0,55.0
upshift,0.95,80,1.13,4.0,6.0,53.0,45.0
upshift,0.95,80,1.13,16.0,16.0,48.0,34.0
upshift,0.95,80,1.13,12.0,13.0,39.0,37.0
upshift,0.95,80,1.13,20.0,18.0,49.0,53.0
upshift,0.95,80,1.13,11.0,12.0,45.0,59.0
upshift,0.95,80,1.13,14.0,15.0,42.0,46.0
upshift,0.95,80,1.13,11.0,10.0,36.0,49.0
upshift,0.95,80,1.13,16.0,17.0,45.0,54.0
upshift,0.95,80,1.13,7.0,7.0,36.0,32.0
upshift,0.95,80,1.13,10.0,11.0,54.0,50.0
upshift,0.95,80,1.13,11.0,11.0,35.0,51.0
upshift,0.95,80,1.13,15.0,19.0,51.0,54.0
upshift,0.95,80,1.13,17.0,16.0,54.0,50.0
upshift,0.95,80,1.13,9.0,9.0,37.0,47.0
upshift,0.95,80,1.13,7.0,9.0,47.0,46.0
upshift,0.95,80,1.13,18.0,18.0,55.0,54.0
upshift,0.95,80,1.13,11.0,13.0,45.0,45.0
upshift,0.95,80,1.13,8.0,9.0,53.0,60.0
upshift,0.95,80,1.13,8.0,8.0,34.0,42.0
upshift,0.95,80,1.13,10.0,10.0,26.0,60.0
upshift,0.95,80,1.13,7.0,8.0,26.0,46.0
upshift,0.95,80,1.13,12.0,13.0,45.0,49.0
upshift,0.95,80,1.13,10.0,10.0,28.0,33.0
upshift,0.95,80,1.13,8.0,9.0,35.0,54.0
upshift,0.95,80,1.13,6.0,14.0,45.0,49.0
upshift,0.95,80,1.13,15.0,14.0,37.0,50.0
upshift,0.95,80,1.13,11.0,11.0,33.0,46.0
upshift,0.95,80,1.13,7.0,9.0,32.0,54.0
upshift,0.95,80,1.13,10.0,10.0,33.0,51.0
upshift,0.95,80,1.13,8.0,9.0,46.0,48.0
upshift,0.95,80,1.13,6.0,7.0,30.0,54.0
upshift,0.95,80,1.13,4.0,4.0,33.0,33.0
upshift,0.95,80,1.13,7.0,7.0,31.0,43.0
upshift,0.95,80,1.13,4.0,3.0,28.0,49.0
upshift,0.95,80,1.13,7.0,8.0,34.0,56.0
upshift,0.95,80,1.13,15.0,16.0,42.0,51.0
upshift,0.95,80,1.13,22.0,21.0,54.0,55.0
upshift,0.95,80,1.13,13.0,13.0,51.0,54.0
