Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
upshift,0.5,80,1.73,10.0,10.0,64.0,53.0
upshift,0.5,80,1.73,8.0,9.0,63.0,35.0
upshift,0.5,80,1.73,10.0,11.0,73.0,56.0
upshift,0.5,80,1.73,7.0,7.0,64.0,37.0
upshift,0.5,80,1.73,6.0,5.0,68.0,53.0
upshift,0.5,80,1.73,8.0,8.0,71.0,46.0
upshift,0.5,80,1.73,11.0,12.0,73.0,53.0
upshift,0.5,80,1.73,8.0,9.0,62.0,44.0
upshift,0.5,80,1.73,7.0,8.0,73.0,45.0
upshift,0.5,80,1.73,11.0,11.0,74.0,49.0
upshift,0.5,80,1.73,8.0,7.0,61.0,44.0
upshift,0.5,80,1.73,10.0,10.0,71.0,49.0
upshift,0.5,80,1.73,11.0,12.0,75.0,35.0
upshift,0.5,80,1.73,7.0,7.0,69.0,35.0
upshift,0.5,80,1.73,9.0,9.0,66.0,64.0
upshift,0.5,80,1.73,8.0,9.0,72.0,42.0
upshift,0.5,80,1.73,6.0,6.0,67.0,45.0
upshift,0.5,80,1.73,9.0,7.0,65.0,66.0
upshift,0.5,80,1.73,10.0,11.0,71.0,42.0
upshift,0.5,80,1.73,8.0,8.0,76.0,44.0
upshift,0.5,80,1.73,6.0,6.0,67.0,48.0
upshift,0.5,80,1.73,10.0,10.0,67.0,48.0
upshift,0.5,80,1.73,8.0,8.0,72.0,45.0
upshift,0.5,80,1.73,7.0,6.0,66.0,48.0
upshift,0.5,80,1.73,9.0,9.0,70.0,35.0
upshift,0.5,80,1.73,5.0,5.0,59.0,43.0
upshift,0.5,80,1.73,7.0,5.0,70.0,46.0
upshift,0.5,80,1.73,9.0,9.0,65.0,38.0
upshift,0.5,80,1.73,7.0,10.0,71.0,44.0
upshift,0.5,80,1.73,3.0,9.0,51.0,48.0
upshift,0.5,80,1.73,8.0,8.0,67.0,59.0
upshift,0.5,80,1.73,6.0,6.0,69.0,39.0
upshift,0.5,80,1.73,9.0,8.0,63.0,37.0
upshift,0.5,80,1.73,6.0,6.0,69.0,49.0
upshift,0.5,80,1.73,5.0,6.0,61.0,39.0
upshift,0.5,80,1.73,6.0,8.0,59.0,38.0
upshift,0.5,80,1.73,10.0,10.0,67.0,41.0
upshift,0.5,80,1.73,10.0,11.0,62.0,49.0
upshift,0.5,80,1.73,6.0,5.0,63.0,31.0
upshift,0.5,80,1.73,5.0,6.0,62.0,32.0
upshift,0.5,80,1.73,7.0,7.0,69.0,51.0
