Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
downshift,0.5,80,0.08,11.0,7.0,27.0,29.0
downshift,0.5,80,0.08,1.0,2.0,1.0,2.0
downshift,0.5,80,0.08,20.0,1.0,18.0,21.0
downshift,0.5,80,0.08,1.0,7.0,10.0,10.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,30.0,24.0,22.0,32.0
downshift,0.5,80,0.08,2.0,48.0,20.0,59.0
downshift,0.5,80,0.08,3.0,1.0,37.0,37.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,4.0,1.0,1.0
downshift,0.5,80,0.08,22.0,48.0,41.0,60.0
downshift,0.5,80,0.08,4.0,1.0,3.0,1.0
downshift,0.5,80,0.08,6.0,1.0,13.0,7.0
downshift,0.5,80,0.08,8.0,8.0,29.0,38.0
downshift,0.5,80,0.08,50.0,64.0,63.0,93.0
downshift,0.5,80,0.08,27.0,26.0,31.0,27.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,9.0,11.0,16.0,27.0
downshift,0.5,80,0.08,7.0,6.0,5.0,7.0
downshift,0.5,80,0.08,21.0,22.0,33.0,33.0
downshift,0.5,80,0.08,13.0,13.0,13.0,43.0
downshift,0.5,80,0.08,44.0,36.0,15.0,7.0
downshift,0.5,80,0.08,36.0,34.0,37.0,40.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,3.0,3.0,5.0,7.0
downshift,0.5,80,0.08,1.0,12.0,1.0,34.0
downshift,0.5,80,0.08,39.0,39.0,45.0,57.0
downshift,0.5,80,0.08,1.0,1.0,1.0,2.0
downshift,0.5,80,0.08,82.0,82.0,82.0,93.0
downshift,0.5,80,0.08,23.0,1.0,18.0,20.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,16.0,16.0,1.0,16.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,2.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,19.0,20.0,69.0,82.0
downshift,0.5,80,0.08,1.0,34.0,1.0,1.0
downshift,0.5,80,0.08,5.0,26.0,19.0,40.0
downshift,0.5,80,0.08,1.0,2.0,6.0,5.0
downshift,0.5,80,0.08,1.0,1.0,13.0,15.0
downshift,0.5,80,0.08,17.0,16.0,8.0,17.0
downshift,0.5,80,0.08,55.0,54.0,51.0,63.0
downshift,0.5,80,0.08,60.0,68.0,39.0,82.0
downshift,0.5,80,0.08,1.0,1.0,1.0,43.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,5.0,4.0,6.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,13.0,5.0,28.0,77.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,41.0,41.0,24.0,41.0
downshift,0.5,80,0.08,1.0,1.0,1.0,50.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,113.0,,113.0,
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,19.0,19.0,25.0,25.0
downshift,0.5,80,0.08,49.0,51.0,66.0,72.0
downshift,0.5,80,0.08,1.0,1.0,1.0,2.0
downshift,0.5,80,0.08,48.0,47.0,59.0,60.0
downshift,0.5,80,0.08,8.0,8.0,21.0,17.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,4.0,1.0,2.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,3.0,18.0,2.0,10.0
downshift,0.5,80,0.08,27.0,17.0,25.0,30.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,4.0,4.0,4.0,6.0
downshift,0.5,80,0.08,5.0,4.0,20.0,13.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,19.0,
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,3.0,3.0,10.0,4.0
downshift,0.5,80,0.08,2.0,16.0,15.0,32.0
downshift,0.5,80,0.08,4.0,7.0,4.0,1.0
downshift,0.5,80,0.08,4.0,8.0,14.0,24.0
downshift,0.5,80,0.08,9.0,10.0,55.0,59.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,94.0,86.0,86.0,94.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,21.0,23.0,33.0,47.0
downshift,0.5,80,0.08,6.0,11.0,3.0,12.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,64.0,82.0,81.0,81.0
downshift,0.5,80,0.08,15.0,22.0,20.0,20.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,28.0,38.0,38.0,47.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,,,52.0,
downshift,0.5,80,0.08,5.0,4.0,17.0,17.0
downshift,0.5,80,0.08,1.0,3.0,2.0,3.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,3.0,1.0,10.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,1.0,1.0,1.0,14.0
downshift,0.5,80,0.08,11.0,17.0,17.0,39.0
downshift,0.5,80,0.08,75.0,84.0,57.0,76.0
downshift,0.5,80,0.08,1.0,26.0,26.0,43.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,13.0,13.0,2.0,7.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,11.0,9.0,7.0,17.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,26.0,1.0,10.0,26.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,2.0,9.0,1.0,10.0
downshift,0.5,80,0.08,1.0,1.0,9.0,11.0
downshift,0.5,80,0.08,57.0,57.0,94.0,92.0
downshift,0.5,80,0.08,3.0,23.0,28.0,53.0
downshift,0.5,80,0.08,12.0,11.0,10.0,23.0
downshift,0.5,80,0.08,1.0,1.0,1.0,5.0
downshift,0.5,80,0.08,1.0,1.0,2.0,2.0
downshift,0.5,80,0.08,9.0,9.0,23.0,24.0
downshift,0.5,80,0.08,33.0,37.0,1.0,53.0
downshift,0.5,80,0.08,68.0,68.0,77.0,97.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,4.0,4.0,18.0,48.0
downshift,0.5,80,0.08,7.0,7.0,1.0,1.0
downshift,0.5,80,0.08,13.0,16.0,17.0,20.0
downshift,0.5,80,0.08,13.0,28.0,21.0,25.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,3.0,11.0,3.0,2.0
downshift,0.5,80,0.08,1.0,3.0,1.0,3.0
downshift,0.5,80,0.08,16.0,16.0,14.0,17.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,3.0,2.0,17.0,28.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,14.0,48.0,1.0,1.0
downshift,0.5,80,0.08,8.0,8.0,1.0,19.0
downshift,0.5,80,0.08,8.0,8.0,1.0,5.0
downshift,0.5,80,0.08,2.0,28.0,42.0,40.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
downshift,0.5,80,0.08,3.0,24.0,1.0,1.0
downshift,0.5,80,0.08,12.0,23.0,33.0,30.0
downshift,0.5,80,0.08,1.0,3.0,2.0,2.0
downshift,0.5,80,0.08,28.0,20.0,52.0,53.0
downshift,0.5,80,0.08,1.0,1.0,1.0,1.0
