Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
downshift,0.95,80,1.355,8.0,8.0,57.0,57.0
downshift,0.95,80,1.355,8.0,10.0,55.0,60.0
downshift,0.95,80,1.355,11.0,14.0,59.0,66.0
downshift,0.95,80,1.355,8.0,12.0,56.0,61.0
downshift,0.95,80,1.355,8.0,11.0,45.0,53.0
downshift,0.95,80,1.355,11.0,14.0,57.0,57.0
downshift,0.95,80,1.355,10.0,13.0,49.0,58.0
downshift,0.95,80,1.355,14.0,19.0,21.0,44.0
downshift,0.95,80,1.355,3.0,3.0,28.0,50.0
downshift,0.95,80,1.355,9.0,14.0,34.0,57.0
downshift,0.95,80,1.355,7.0,9.0,55.0,57.0
downshift,0.95,80,1.355,5.0,5.0,47.0,60.0
downshift,0.95,80,1.355,8.0,9.0,46.0,54.0
downshift,0.95,80,1.355,4.0,6.0,32.0,49.0
downshift,0.95,80,1.355,6.0,8.0,33.0,48.0
downshift,0.95,80,1.355,6.0,7.0,49.0,55.0
downshift,0.95,80,1.355,6.0,10.0,43.0,49.0
downshift,0.95,80,1.355,6.0,6.0,44.0,53.0
downshift,0.95,80,1.355,8.0,10.0,50.0,57.0
downshift,0.95,80,1.355,8.0,11.0,47.0,54.0
downshift,0.95,80,1.355,9.0,13.0,43.0,57.0
downshift,0.95,80,1.355,7.0,10.0,37.0,53.0
downshift,0.95,80,1.355,3.0,8.0,38.0,50.0
downshift,0.95,80,1.355,6.0,10.0,50.0,59.0
downshift,0.95,80,1.355,9.0,12.0,49.0,58.0
downshift,0.95,80,1.355,4.0,7.0,32.0,49.0
downshift,0.95,80,1.355,12.0,14.0,47.0,60.0
downshift,0.95,80,1.355,8.0,10.0,52.0,54.0
downshift,0.95,80,1.355,6.0,10.0,27.0,50.0
downshift,0.95,80,1.355,7.0,9.0,48.0,56.0
downshift,0.95,80,1.355,9.0,13.0,28.0,56.0
downshift,0.95,80,1.355,13.0,17.0,44.0,58.0
downshift,0.95,80,1.355,10.0,12.0,52.0,58.0
downshift,0.95,80,1.355,10.0,11.0,37.0,52.0
downshift,0.95,80,1.355,11.0,14.0,52.0,62.0
downshift,0.95,80,1.355,9.0,12.0,41.0,55.0
downshift,0.95,80,1.355,5.0,9.0,39.0,50.0
downshift,0.95,80,1.355,5.0,8.0,54.0,60.0
downshift,0.95,80,1.355,9.0,12.0,33.0,53.0
downshift,0.95,80,1.355,6.0,10.0,35.0,52.0
downshift,0.95,80,1.355,9.0,13.0,38.0,55.0
downshift,0.95,80,1.355,11.0,15.0,50.0,57.0
downshift,0.95,80,1.355,10.0,14.0,58.0,61.0
downshift,0.95,80,1.355,9.0,11.0,32.0,52.0
downshift,0.95,80,1.355,8.0,8.0,56.0,55.0
downshift,0.95,80,1.355,1.0,3.0,33.0,44.0
downshift,0.95,80,1.355,6.0,7.0,33.0,48.0
downshift,0.95,80,1.355,10.0,11.0,50.0,52.0
downshift,0.95,80,1.355,12.0,16.0,45.0,57.0
downshift,0.95,80,1.355,6.0,8.0,28.0,46.0
downshift,0.95,80,1.355,13.0,17.0,35.0,59.0
downshift,0.95,80,1.355,9.0,13.0,43.0,54.0
downshift,0.95,80,1.355,8.0,10.0,32.0,48.0
downshift,0.95,80,1.355,11.0,12.0,35.0,46.0
downshift,0.95,80,1.355,6.0,8.0,40.0,57.0
downshift,0.95,80,1.355,6.0,9.0,41.0,50.0
downshift,0.95,80,1.355,14.0,15.0,61.0,63.0
downshift,0.95,80,1.355,6.0,6.0,39.0,51.0
downshift,0.95,80,1.355,11.0,12.0,47.0,55.0
downshift,0.95,80,1.355,14.0,18.0,53.0,61.0
downshift,0.95,80,1.355,4.0,7.0,42.0,51.0
downshift,0.95,80,1.355,13.0,17.0,40.0,63.0
downshift,0.95,80,1.355,8.0,11.0,57.0,60.0
downshift,0.95,80,1.355,10.0,13.0,30.0,47.0
downshift,0.95,80,1.355,8.0,8.0,56.0,56.0
downshift,0.95,80,1.355,6.0,8.0,42.0,51.0
downshift,0.95,80,1.355,6.0,9.0,47.0,53.0
downshift,0.95,80,1.355,9.0,10.0,50.0,60.0
downshift,0.95,80,1.355,11.0,13.0,37.0,54.0
downshift,0.95,80,1.355,9.0,14.0,50.0,60.0
downshift,0.95,80,1.355,8.0,13.0,50.0,61.0
downshift,0.95,80,1.355,12.0,16.0,44.0,59.0
downshift,0.95,80,1.355,5.0,8.0,48.0,54.0
downshift,0.95,80,1.355,9.0,10.0,52.0,53.0
downshift,0.95,80,1.355,9.0,11.0,21.0,52.0
downshift,0.95,80,1.355,8.0,11.0,41.0,52.0
