Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
downshift,0.75,50,1.28,6.0,5.0,31.0,21.0
downshift,0.75,50,1.28,5.0,4.0,28.0,25.0
downshift,0.75,50,1.28,1.0,3.0,26.0,17.0
downshift,0.75,50,1.28,6.0,7.0,32.0,20.0
downshift,0.75,50,1.28,14.0,15.0,41.0,38.0
downshift,0.75,50,1.28,9.0,8.0,45.0,38.0
downshift,0.75,50,1.28,6.0,6.0,42.0,40.0
downshift,0.75,50,1.28,4.0,5.0,36.0,29.0
downshift,0.75,50,1.28,9.0,8.0,41.0,32.0
downshift,0.75,50,1.28,6.0,5.0,33.0,30.0
downshift,0.75,50,1.28,7.0,8.0,40.0,33.0
downshift,0.75,50,1.28,8.0,7.0,30.0,27.0
downshift,0.75,50,1.28,8.0,8.0,43.0,38.0
downshift,0.75,50,1.28,4.0,4.0,36.0,27.0
downshift,0.75,50,1.28,9.0,10.0,39.0,34.0
downshift,0.75,50,1.28,6.0,6.0,28.0,26.0
downshift,0.75,50,1.28,9.0,9.0,45.0,36.0
downshift,0.75,50,1.28,9.0,8.0,39.0,35.0
downshift,0.75,50,1.28,8.0,9.0,43.0,39.0
downshift,0.75,50,1.28,10.0,14.0,30.0,28.0
downshift,0.75,50,1.28,5.0,4.0,35.0,27.0
downshift,0.75,50,1.28,7.0,7.0,25.0,22.0
downshift,0.75,50,1.28,7.0,8.0,37.0,33.0
downshift,0.75,50,1.28,3.0,6.0,36.0,31.0
downshift,0.75,50,1.28,7.0,5.0,38.0,28.0
downshift,0.75,50,1.28,4.0,5.0,21.0,21.0
downshift,0.75,50,1.28,4.0,4.0,25.0,22.0
downshift,0.75,50,1.28,7.0,6.0,40.0,28.0
downshift,0.75,50,1.28,4.0,3.0,31.0,26.0
downshift,0.75,50,1.28,1.0,3.0,29.0,20.0
downshift,0.75,50,1.28,5.0,5.0,31.0,29.0
downshift,0.75,50,1.28,6.0,5.0,20.0,12.0
downshift,0.75,50,1.28,6.0,6.0,43.0,35.0
downshift,0.75,50,1.28,5.0,4.0,41.0,38.0
downshift,0.75,50,1.28,6.0,7.0,45.0,35.0
downshift,0.75,50,1.28,4.0,5.0,24.0,21.0
downshift,0.75,50,1.28,6.0,7.0,38.0,32.0
downshift,0.75,50,1.28,5.0,5.0,30.0,26.0
downshift,0.75,50,1.28,9.0,10.0,47.0,36.0
downshift,0.75,50,1.28,8.0,8.0,45.0,41.0
downshift,0.75,50,1.28,9.0,9.0,46.0,34.0
downshift,0.75,50,1.28,8.0,8.0,44.0,33.0
downshift,0.75,50,1.28,6.0,6.0,37.0,33.0
downshift,0.75,50,1.28,5.0,6.0,34.0,33.0
downshift,0.75,50,1.28,9.0,9.0,47.0,37.0
downshift,0.75,50,1.28,7.0,8.0,35.0,31.0
downshift,0.75,50,1.28,6.0,7.0,28.0,23.0
downshift,0.75,50,1.28,5.0,6.0,21.0,20.0
downshift,0.75,50,1.28,8.0,7.0,32.0,27.0
downshift,0.75,50,1.28,4.0,6.0,21.0,18.0
downshift,0.75,50,1.28,8.0,8.0,40.0,30.0
downshift,0.75,50,1.28,7.0,7.0,36.0,31.0
downshift,0.75,50,1.28,6.0,6.0,36.0,28.0
downshift,0.75,50,1.28,5.0,4.0,33.0,28.0
downshift,0.75,50,1.28,7.0,8.0,28.0,26.0
downshift,0.75,50,1.28,4.0,5.0,37.0,33.0
downshift,0.75,50,1.28,1.0,7.0,21.0,18.0
downshift,0.75,50,1.28,7.0,8.0,28.0,26.0
downshift,0.75,50,1.28,8.0,8.0,26.0,17.0
downshift,0.75,50,1.28,8.0,8.0,41.0,37.0
downshift,0.75,50,1.28,5.0,4.0,31.0,29.0
downshift,0.75,50,1.28,8.0,8.0,40.0,33.0
downshift,0.75,50,1.28,7.0,7.0,34.0,31.0
downshift,0.75,50,1.28,10.0,10.0,44.0,37.0
downshift,0.75,50,1.28,4.0,4.0,36.0,34.0
downshift,0.75,50,1.28,8.0,6.0,43.0,37.0
downshift,0.75,50,1.28,4.0,4.0,33.0,27.0
downshift,0.75,50,1.28,8.0,9.0,34.0,29.0
downshift,0.75,50,1.28,7.0,7.0,34.0,28.0
downshift,0.75,50,1.28,7.0,8.0,29.0,27.0
downshift,0.75,50,1.28,1.0,1.0,29.0,25.0
downshift,0.75,50,1.28,9.0,9.0,41.0,36.0
downshift,0.75,50,1.28,8.0,9.0,31.0,27.0
downshift,0.75,50,1.28,7.0,11.0,39.0,35.0
downshift,0.75,50,1.28,2.0,5.0,20.0,17.0
downshift,0.75,50,1.28,7.0,6.0,32.0,30.0
downshift,0.75,50,1.28,6.0,5.0,18.0,13.0
downshift,0.75,50,1.28,7.0,7.0,42.0,34.0
downshift,0.75,50,1.28,6.0,7.0,35.0,32.0
downshift,0.75,50,1.28,7.0,7.0,30.0,29.0
downshift,0.75,50,1.28,6.0,6.0,41.0,28.0
downshift,0.75,50,1.28,6.0,5.0,32.0,27.0
downshift,0.75,50,1.28,6.0,6.0,41.0,36.0
downshift,0.75,50,1.28,8.0,8.0,39.0,33.0
downshift,0.75,50,1.28,6.0,5.0,33.0,31.0
downshift,0.75,50,1.28,1.0,1.0,16.0,15.0
downshift,0.75,50,1.28,11.0,12.0,41.0,34.0
downshift,0.75,50,1.28,1.0,8.0,19.0,15.0
downshift,0.75,50,1.28,8.0,10.0,32.0,25.0
downshift,0.75,50,1.28,7.0,7.0,26.0,24.0
downshift,0.75,50,1.28,13.0,13.0,38.0,31.0
downshift,0.75,50,1.28,6.0,5.0,39.0,33.0
downshift,0.75,50,1.28,10.0,10.0,40.0,34.0
downshift,0.75,50,1.28,5.0,4.0,34.0,30.0
downshift,0.75,50,1.28,6.0,12.0,33.0,31.0
downshift,0.75,50,1.28,8.0,8.0,39.0,36.0
downshift,0.75,50,1.28,3.0,3.0,33.0,30.0
downshift,0.75,50,1.28,3.0,3.0,19.0,16.0
