Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
stratification,0.75,30,1.505,7.0,8.0,13.0,12.0
stratification,0.75,30,1.505,8.0,8.0,13.0,13.0
stratification,0.75,30,1.505,5.0,20.0,24.0,24.0
stratification,0.75,30,1.505,7.0,7.0,12.0,12.0
stratification,0.75,30,1.505,3.0,2.0,9.0,9.0
stratification,0.75,30,1.505,7.0,8.0,24.0,24.0
stratification,0.75,30,1.505,8.0,25.0,12.0,12.0
stratification,0.75,30,1.505,8.0,20.0,24.0,15.0
stratification,0.75,30,1.505,10.0,12.0,14.0,14.0
stratification,0.75,30,1.505,6.0,6.0,12.0,12.0
stratification,0.75,30,1.505,6.0,7.0,23.0,12.0
stratification,0.75,30,1.505,6.0,22.0,24.0,24.0
stratification,0.75,30,1.505,1.0,1.0,37.0,15.0
stratification,0.75,30,1.505,2.0,2.0,21.0,20.0
stratification,0.75,30,1.505,8.0,8.0,37.0,37.0
stratification,0.75,30,1.505,8.0,12.0,13.0,13.0
stratification,0.75,30,1.505,6.0,6.0,24.0,111.0
stratification,0.75,30,1.505,7.0,7.0,37.0,38.0
stratification,0.75,30,1.505,1.0,1.0,19.0,36.0
stratification,0.75,30,1.505,6.0,6.0,11.0,11.0
stratification,0.75,30,1.505,7.0,7.0,24.0,13.0
stratification,0.75,30,1.505,7.0,7.0,36.0,36.0
stratification,0.75,30,1.505,5.0,24.0,37.0,12.0
stratification,0.75,30,1.505,4.0,5.0,21.0,21.0
stratification,0.75,30,1.505,8.0,8.0,43.0,43.0
stratification,0.75,30,1.505,2.0,2.0,21.0,21.0
stratification,0.75,30,1.505,6.0,7.0,12.0,12.0
stratification,0.75,30,1.505,8.0,22.0,25.0,57.0
stratification,0.75,30,1.505,8.0,9.0,37.0,13.0
stratification,0.75,30,1.505,1.0,1.0,21.0,20.0
stratification,0.75,30,1.505,6.0,6.0,12.0,12.0
stratification,0.75,30,1.505,8.0,8.0,25.0,13.0
stratification,0.75,30,1.505,7.0,7.0,36.0,36.0
stratification,0.75,30,1.505,1.0,6.0,37.0,16.0
stratification,0.75,30,1.505,8.0,8.0,13.0,13.0
stratification,0.75,30,1.505,6.0,6.0,12.0,12.0
stratification,0.75,30,1.505,8.0,12.0,13.0,13.0
stratification,0.75,30,1.505,7.0,8.0,15.0,12.0
stratification,0.75,30,1.505,7.0,7.0,12.0,12.0
stratification,0.75,30,1.505,6.0,6.0,21.0,12.0
stratification,0.75,30,1.505,2.0,2.0,12.0,12.0
stratification,0.75,30,1.505,7.0,7.0,37.0,13.0
stratification,0.75,30,1.505,5.0,7.0,10.0,10.0
stratification,0.75,30,1.505,6.0,7.0,47.0,12.0
