Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
stratification,0.5,30,0.98,8.0,8.0,15.0,35.0
stratification,0.5,30,0.98,2.0,2.0,29.0,16.0
stratification,0.5,30,0.98,38.0,17.0,15.0,15.0
stratification,0.5,30,0.98,1.0,1.0,17.0,41.0
stratification,0.5,30,0.98,1.0,1.0,21.0,19.0
stratification,0.5,30,0.98,5.0,8.0,20.0,20.0
stratification,0.5,30,0.98,2.0,5.0,18.0,19.0
stratification,0.5,30,0.98,8.0,8.0,17.0,17.0
stratification,0.5,30,0.98,5.0,5.0,12.0,12.0
stratification,0.5,30,0.98,8.0,5.0,7.0,15.0
stratification,0.5,30,0.98,18.0,17.0,16.0,14.0
stratification,0.5,30,0.98,2.0,3.0,41.0,41.0
stratification,0.5,30,0.98,1.0,1.0,9.0,40.0
stratification,0.5,30,0.98,5.0,5.0,17.0,41.0
stratification,0.5,30,0.98,11.0,41.0,1.0,1.0
stratification,0.5,30,0.98,14.0,14.0,17.0,20.0
stratification,0.5,30,0.98,2.0,5.0,1.0,6.0
stratification,0.5,30,0.98,8.0,8.0,18.0,17.0
stratification,0.5,30,0.98,2.0,2.0,2.0,2.0
stratification,0.5,30,0.98,8.0,8.0,17.0,16.0
stratification,0.5,30,0.98,2.0,2.0,11.0,8.0
stratification,0.5,30,0.98,2.0,2.0,9.0,9.0
stratification,0.5,30,0.98,8.0,8.0,10.0,10.0
stratification,0.5,30,0.98,2.0,2.0,5.0,19.0
stratification,0.5,30,0.98,2.0,1.0,34.0,16.0
stratification,0.5,30,0.98,2.0,3.0,29.0,33.0
stratification,0.5,30,0.98,54.0,65.0,17.0,17.0
stratification,0.5,30,0.98,2.0,2.0,4.0,3.0
stratification,0.5,30,0.98,2.0,2.0,36.0,36.0
stratification,0.5,30,0.98,3.0,3.0,18.0,19.0
stratification,0.5,30,0.98,8.0,8.0,17.0,17.0
stratification,0.5,30,0.98,5.0,6.0,42.0,41.0
stratification,0.5,30,0.98,8.0,11.0,17.0,16.0
stratification,0.5,30,0.98,35.0,20.0,1.0,17.0
stratification,0.5,30,0.98,65.0,65.0,13.0,13.0
stratification,0.5,30,0.98,1.0,1.0,34.0,22.0
stratification,0.5,30,0.98,8.0,8.0,16.0,16.0
stratification,0.5,30,0.98,2.0,2.0,15.0,15.0
stratification,0.5,30,0.98,8.0,8.0,17.0,17.0
stratification,0.5,30,0.98,1.0,1.0,3.0,7.0
stratification,0.5,30,0.98,2.0,2.0,30.0,41.0
stratification,0.5,30,0.98,8.0,10.0,17.0,17.0
stratification,0.5,30,0.98,5.0,5.0,38.0,37.0
stratification,0.5,30,0.98,28.0,8.0,19.0,20.0
stratification,0.5,30,0.98,1.0,1.0,34.0,33.0
stratification,0.5,30,0.98,22.0,22.0,5.0,5.0
stratification,0.5,30,0.98,5.0,8.0,16.0,14.0
stratification,0.5,30,0.98,1.0,1.0,29.0,30.0
stratification,0.5,30,0.98,8.0,8.0,7.0,7.0
stratification,0.5,30,0.98,1.0,1.0,18.0,16.0
stratification,0.5,30,0.98,2.0,2.0,18.0,40.0
stratification,0.5,30,0.98,2.0,4.0,17.0,17.0
stratification,0.5,30,0.98,8.0,8.0,12.0,12.0
stratification,0.5,30,0.98,4.0,4.0,37.0,35.0
stratification,0.5,30,0.98,1.0,1.0,35.0,34.0
stratification,0.5,30,0.98,2.0,3.0,8.0,7.0
stratification,0.5,30,0.98,8.0,8.0,15.0,40.0
stratification,0.5,30,0.98,8.0,1.0,2.0,15.0
stratification,0.5,30,0.98,34.0,34.0,13.0,13.0
stratification,0.5,30,0.98,9.0,10.0,42.0,48.0
stratification,0.5,30,0.98,1.0,1.0,14.0,14.0
stratification,0.5,30,0.98,2.0,2.0,29.0,29.0
stratification,0.5,30,0.98,11.0,11.0,14.0,15.0
