Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
stratification,0.75,80,1.655,12.0,19.0,35.0,41.0
stratification,0.75,80,1.655,20.0,22.0,35.0,40.0
stratification,0.75,80,1.655,22.0,21.0,17.0,42.0
stratification,0.75,80,1.655,3.0,13.0,33.0,37.0
stratification,0.75,80,1.655,20.0,22.0,48.0,35.0
stratification,0.75,80,1.655,16.0,16.0,36.0,37.0
stratification,0.75,80,1.655,26.0,26.0,12.0,13.0
stratification,0.75,80,1.655,4.0,18.0,37.0,39.0
stratification,0.75,80,1.655,15.0,21.0,9.0,40.0
stratification,0.75,80,1.655,14.0,20.0,34.0,36.0
stratification,0.75,80,1.655,20.0,20.0,11.0,14.0
stratification,0.75,80,1.655,10.0,14.0,13.0,17.0
stratification,0.75,80,1.655,20.0,20.0,18.0,38.0
stratification,0.75,80,1.655,15.0,19.0,34.0,34.0
stratification,0.75,80,1.655,6.0,10.0,38.0,35.0
stratification,0.75,80,1.655,16.0,20.0,37.0,39.0
stratification,0.75,80,1.655,1.0,1.0,34.0,12.0
stratification,0.75,80,1.655,3.0,7.0,12.0,37.0
stratification,0.75,80,1.655,2.0,2.0,37.0,17.0
stratification,0.75,80,1.655,20.0,22.0,37.0,43.0
stratification,0.75,80,1.655,15.0,22.0,37.0,17.0
stratification,0.75,80,1.655,16.0,20.0,34.0,34.0
stratification,0.75,80,1.655,20.0,22.0,52.0,52.0
stratification,0.75,80,1.655,11.0,20.0,37.0,37.0
stratification,0.75,80,1.655,14.0,20.0,12.0,16.0
stratification,0.75,80,1.655,21.0,21.0,37.0,40.0
stratification,0.75,80,1.655,14.0,16.0,14.0,37.0
stratification,0.75,80,1.655,3.0,22.0,34.0,37.0
stratification,0.75,80,1.655,1.0,5.0,17.0,10.0
stratification,0.75,80,1.655,16.0,16.0,34.0,36.0
stratification,0.75,80,1.655,20.0,21.0,35.0,37.0
stratification,0.75,80,1.655,22.0,22.0,34.0,36.0
stratification,0.75,80,1.655,2.0,17.0,14.0,36.0
stratification,0.75,80,1.655,7.0,16.0,37.0,33.0
stratification,0.75,80,1.655,17.0,17.0,34.0,36.0
stratification,0.75,80,1.655,20.0,22.0,36.0,38.0
stratification,0.75,80,1.655,2.0,20.0,15.0,18.0
stratification,0.75,80,1.655,20.0,22.0,37.0,43.0
stratification,0.75,80,1.655,9.0,17.0,15.0,37.0
stratification,0.75,80,1.655,2.0,2.0,32.0,34.0
