Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
stratification,0.5,30,1.505,14.0,14.0,11.0,11.0
stratification,0.5,30,1.505,14.0,14.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,6.0
stratification,0.5,30,1.505,10.0,10.0,11.0,6.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,4.0,5.0,11.0,11.0
stratification,0.5,30,1.505,4.0,4.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,3.0
stratification,0.5,30,1.505,10.0,18.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,4.0,15.0,15.0
stratification,0.5,30,1.505,1.0,1.0,11.0,6.0
stratification,0.5,30,1.505,4.0,4.0,11.0,11.0
stratification,0.5,30,1.505,4.0,4.0,5.0,11.0
stratification,0.5,30,1.505,4.0,4.0,11.0,11.0
stratification,0.5,30,1.505,10.0,3.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,14.0,1.0,21.0,21.0
stratification,0.5,30,1.505,4.0,4.0,11.0,11.0
stratification,0.5,30,1.505,4.0,10.0,11.0,11.0
stratification,0.5,30,1.505,14.0,23.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,3.0,3.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,3.0,11.0,11.0
stratification,0.5,30,1.505,10.0,14.0,11.0,11.0
stratification,0.5,30,1.505,16.0,16.0,15.0,11.0
stratification,0.5,30,1.505,4.0,4.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,14.0,14.0,11.0,11.0
stratification,0.5,30,1.505,14.0,14.0,93.0,11.0
stratification,0.5,30,1.505,16.0,16.0,72.0,72.0
stratification,0.5,30,1.505,4.0,5.0,21.0,12.0
stratification,0.5,30,1.505,10.0,9.0,3.0,3.0
stratification,0.5,30,1.505,4.0,4.0,21.0,22.0
stratification,0.5,30,1.505,14.0,1.0,15.0,6.0
stratification,0.5,30,1.505,10.0,14.0,11.0,11.0
stratification,0.5,30,1.505,4.0,4.0,5.0,5.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,14.0,16.0,15.0,15.0
stratification,0.5,30,1.505,10.0,4.0,11.0,11.0
stratification,0.5,30,1.505,2.0,2.0,15.0,15.0
stratification,0.5,30,1.505,10.0,4.0,11.0,11.0
stratification,0.5,30,1.505,4.0,5.0,11.0,6.0
stratification,0.5,30,1.505,10.0,10.0,11.0,11.0
stratification,0.5,30,1.505,4.0,4.0,11.0,11.0
stratification,0.5,30,1.505,4.0,4.0,5.0,5.0
stratification,0.5,30,1.505,14.0,14.0,15.0,11.0
stratification,0.5,30,1.505,2.0,2.0,11.0,11.0
stratification,0.5,30,1.505,14.0,14.0,15.0,6.0
