Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,30,0.155000,6.750000,0.000000,0.092534,0.615482,0.166901,0.567778,0.610000,0.572000,0.588510
Unlu_CS=T,upshift,0.900000,30,0.155000,16.124161,0.006667,0.185950,0.534904,0.577398,0.724444,0.450000,0.697000,0.570964
