Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.830000,10.180000,0.000000,0.716777,0.919972,0.032408,0.954737,0.920000,0.953000,0.937208
Unlu_CS=T,upshift,0.950000,80,0.830000,50.560000,0.000000,0.494876,0.586281,0.156720,1.000000,0.440000,0.972000,0.663325
