Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,0.455000,8.903333,0.000000,0.259614,0.832452,0.089325,0.854737,0.720000,0.848000,0.784481
Unlu_CS=T,upshift,0.950000,50,0.455000,25.003333,0.000000,0.461956,0.741488,0.211791,0.958947,0.480000,0.935000,0.678450
