Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,1.655000,7.253333,0.000000,0.908264,0.947300,0.000235,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,upshift,0.950000,50,1.655000,26.980000,0.000000,0.709587,0.784077,0.324767,1.000000,0.500000,0.975000,0.707107
