Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.755000,10.666667,0.000000,0.392094,0.884298,0.021902,0.971579,0.920000,0.969000,0.945438
Unlu_CS=T,upshift,0.950000,80,0.755000,33.143333,0.000000,0.407107,0.718237,0.084522,0.996842,0.660000,0.980000,0.811120
