Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,1.505000,8.200000,0.000000,0.670799,0.936061,0.000315,0.998947,1.000000,0.999000,0.999474
Unlu_CS=T,upshift,0.950000,80,1.505000,37.560000,0.000000,0.646226,0.696804,0.230713,1.000000,0.600000,0.980000,0.774597
