Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,80,0.005000,2.193333,0.000000,0.033085,0.555978,0.173052,0.435556,0.480000,0.440000,0.457238
Unlu_CS=T,upshift,0.900000,80,0.005000,12.323333,0.000000,0.084793,0.370523,0.678013,0.633333,0.370000,0.607000,0.484080
