Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.230000,10.756667,0.000000,0.199890,0.730992,0.131798,0.737895,0.760000,0.739000,0.748866
Unlu_CS=T,upshift,0.950000,80,0.230000,37.752542,0.016667,0.249201,0.537713,0.310623,0.904211,0.480000,0.883000,0.658803
