Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,50,0.605000,7.383333,0.000000,0.515592,0.917052,0.068834,0.888889,0.900000,0.890000,0.894427
Unlu_CS=T,upshift,0.900000,50,0.605000,26.066667,0.000000,0.529449,0.770193,0.204954,0.984444,0.530000,0.939000,0.722326
