Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,30,0.680000,6.263333,0.000000,0.674353,0.932094,0.070601,0.877778,0.870000,0.877000,0.873880
Unlu_CS=T,upshift,0.900000,30,0.680000,15.870000,0.000000,0.582782,0.842700,0.203559,0.967778,0.540000,0.925000,0.722911
