Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,0.830000,5.580000,0.000000,0.489587,0.921074,0.054551,0.927368,0.860000,0.924000,0.893049
Unlu_CS=T,upshift,0.950000,30,0.830000,15.290000,0.000000,0.709972,0.870799,0.107784,0.988421,0.560000,0.967000,0.743986
