Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,50,0.680000,9.480000,0.000000,0.574959,0.909394,0.046108,0.952222,0.850000,0.942000,0.899660
Unlu_CS=T,upshift,0.900000,50,0.680000,24.560000,0.000000,0.639394,0.795152,0.204859,0.988889,0.600000,0.950000,0.770281
