Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,1.805000,10.840000,0.000000,0.885207,0.918292,0.004121,1.000000,0.960000,0.998000,0.979796
Unlu_CS=T,upshift,0.950000,80,1.805000,61.876667,0.000000,0.399559,0.490882,0.486804,1.000000,0.360000,0.968000,0.600000
