Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.155000,8.376667,0.000000,0.173857,0.702865,0.180860,0.613684,0.680000,0.617000,0.645992
Unlu_CS=T,upshift,0.950000,80,0.155000,31.367491,0.056667,0.303196,0.518623,0.420544,0.818947,0.540000,0.805000,0.665005
