Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.680000,10.516667,0.000000,0.600331,0.898182,0.021885,0.964211,0.980000,0.965000,0.972073
Unlu_CS=T,upshift,0.950000,80,0.680000,37.576667,0.000000,0.602865,0.693884,0.097236,0.998947,0.680000,0.983000,0.824187
