Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.455000,11.040000,0.000000,0.623526,0.895179,0.105454,0.804211,0.980000,0.813000,0.887765
Unlu_CS=T,upshift,0.950000,80,0.455000,42.660000,0.000000,0.381736,0.616198,0.113299,0.986316,0.540000,0.964000,0.729802
