Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,1.580000,8.250000,0.000000,0.875234,0.939229,0.000002,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,upshift,0.950000,80,1.580000,66.203333,0.000000,0.370523,0.454931,0.647720,1.000000,0.240000,0.962000,0.489898
