Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,0.080000,5.686667,0.000000,0.040028,0.433416,0.146995,0.626316,0.380000,0.614000,0.487852
Unlu_CS=T,upshift,0.950000,30,0.080000,10.473333,0.000000,0.171791,0.578623,0.661825,0.546316,0.660000,0.552000,0.600474
